Delivery day;Period;Supply total (MWh);Supply successful (MWh);Supply unsuccessful (MWh);Demand total (MWh);Demand successful (MWh);Demand unsuccessful (MWh);Price (€/MWh);ATC SK ➝ CZ (MW);Flow SK ➝ CZ (MWh);ATC CZ ➝ SK (MW);Flow CZ ➝ SK (MWh);Price CZ (€/MWh);ATC SK ➝ HU (MW);Flow SK ➝ HU (MWh);ATC HU ➝ SK (MW);Flow HU ➝ SK (MWh);Price HU (€/MWh);ATC HU ➝ RO (MW);Flow HU ➝ RO (MWh);ATC RO ➝ HU (MW);Flow RO ➝ HU (MWh);Price RO (€/MWh),,,,,,,,,,
30.4.2021;15;1,310.3;992.3;318.0;879.4;703.4;176.0;59.91;1,468.0;0.0;1,932.0;391.1;59.91;2,100.0;680.0;1,600.0;0.0;59.91;1,061.0;0.0;739.0;733.0;59.91,,,,
30.4.2021;16;1,241.9;981.9;260.0;802.6;622.7;179.9;60.33;1,468.0;0.0;1,932.0;189.3;60.33;2,100.0;548.5;1,600.0;0.0;60.33;1,061.0;0.0;739.0;739.0;60.28,,,,
30.4.2021;17;1,196.4;942.4;254.0;792.8;616.8;176.0;61.50;1,468.0;0.0;1,932.0;522.2;61.50;2,100.0;847.8;1,600.0;0.0;61.50;1,061.0;0.0;739.0;565.8;61.50,,,,
30.4.2021;18;1,220.2;980.2;240.0;770.9;595.1;175.8;68.90;1,468.0;0.0;1,932.0;444.5;68.90;2,100.0;829.6;1,600.0;0.0;68.90;1,061.0;0.0;739.0;739.0;68.18,,,,
30.4.2021;19;1,388.2;1,076.2;312.0;748.9;617.2;131.7;76.08;1,418.0;0.0;1,932.0;284.6;76.08;2,100.0;743.6;1,600.0;0.0;76.08;1,061.0;0.0;739.0;739.0;67.00,,,
30.4.2021;20;1,274.2;1,263.2;11.0;812.6;676.7;135.9;83.66;1,438.0;0.0;1,932.0;505.8;83.66;2,100.0;1,092.3;1,600.0;0.0;83.66;1,061.0;0.0;739.0;739.0;83.66,,
30.4.2021;21;1,308.6;1,297.6;11.0;982.2;834.4;147.8;85.00;1,468.0;0.0;1,932.0;1,200.8;85.00;2,100.0;1,664.0;1,600.0;0.0;85.00;1,061.0;0.0;739.0;386.3;85.00,
30.4.2021;22;1,226.9;1,213.9;13.0;838.7;691.4;147.3;79.00;1,438.0;0.0;1,932.0;662.6;79.00;2,100.0;1,185.1;1,600.0;0.0;79.00;1,061.0;0.0;739.0;647.1;79.00,,
30.4.2021;23;1,372.7;1,004.7;368.0;767.3;565.0;202.3;72.23;1,385.0;0.0;1,945.0;971.1;72.23;2,100.0;1,410.8;1,600.0;0.0;72.23;1,051.0;0.0;749.0;402.0;72.23,,
30.4.2021;24;1,326.7;1,005.7;321.0;646.6;620.5;26.1;66.47;1,445.0;0.0;1,945.0;1,053.2;66.47;2,100.0;1,438.4;1,600.0;0.0;66.47;1,051.0;0.0;749.0;706.5;66.47,
