date_1,value_1,date_2,value_2,sum
2018-08-12 07:15:00,50.22,2018-08-12 07:15:00,0.0,50.22
2018-08-12 07:30:00,50.099999999999994,2018-08-12 07:30:00,102.0,152.1
2018-08-12 07:45:00,53.94,2018-08-12 07:45:00,653.0,706.94
2018-08-12 08:00:00,55.14,2018-08-12 08:00:00,644.0,699.14
2018-08-12 08:15:00,58.739999999999995,2018-08-12 08:15:00,631.0,689.74
2018-08-12 08:30:00,58.5,2018-08-12 08:30:00,558.0,616.5
2018-08-12 08:45:00,57.66,2018-08-12 08:45:00,449.0,506.65999999999997
2018-08-12 09:00:00,53.46,2018-08-12 09:00:00,351.0,404.46
2018-08-12 09:15:00,51.78,2018-08-12 09:15:00,355.0,406.78
2018-08-12 09:30:00,51.84,2018-08-12 09:30:00,356.0,407.84000000000003
2018-08-12 09:45:00,51.72,2018-08-12 09:45:00,402.0,453.72
2018-08-12 10:00:00,52.62,2018-08-12 10:00:00,511.0,563.62
2018-08-12 10:15:00,55.739999999999995,2018-08-12 10:15:00,530.0,585.74
2018-08-12 10:30:00,54.239999999999995,2018-08-12 10:30:00,528.0,582.24
2018-08-12 10:45:00,49.260000000000005,2018-08-12 10:45:00,527.0,576.26
2018-08-12 11:00:00,49.14,2018-08-12 11:00:00,526.0,575.14
2018-08-12 11:15:00,48.900000000000006,2018-08-12 11:15:00,525.0,573.9
2018-08-12 11:30:00,48.78,2018-08-12 11:30:00,516.0,564.78
2018-08-12 11:45:00,48.599999999999994,2018-08-12 11:45:00,512.0,560.6
2018-08-12 12:00:00,48.54,2018-08-12 12:00:00,445.0,493.54
2018-08-12 12:15:00,48.42,2018-08-12 12:15:00,417.0,465.42
2018-08-12 12:30:00,48.480000000000004,2018-08-12 12:30:00,410.0,458.48
2018-08-12 12:45:00,48.54,2018-08-12 12:45:00,407.0,455.54
2018-08-12 13:00:00,48.599999999999994,2018-08-12 13:00:00,407.0,455.6
2018-08-12 13:15:00,48.54,2018-08-12 13:15:00,407.0,455.54
2018-08-12 13:30:00,48.42,2018-08-12 13:30:00,128.0,176.42000000000002
2018-08-12 13:45:00,48.480000000000004,2018-08-12 13:45:00,0.0,48.480000000000004
2018-08-12 14:00:00,48.599999999999994,2018-08-12 14:00:00,0.0,48.599999999999994
2018-08-12 14:15:00,50.64,2018-08-12 14:15:00,558.0,608.64
2018-08-12 14:30:00,52.38,2018-08-12 14:30:00,644.0,696.38
2018-08-12 14:45:00,52.260000000000005,2018-08-12 14:45:00,630.0,682.26
2018-08-12 15:00:00,48.12,2018-08-12 15:00:00,567.0,615.12
2018-08-12 15:15:00,46.68,2018-08-12 15:15:00,350.0,396.68
2018-08-12 15:30:00,46.74,2018-08-12 15:30:00,0.0,46.74
2018-08-12 15:45:00,46.74,2018-08-12 15:45:00,0.0,46.74
2018-08-12 16:00:00,46.74,2018-08-12 16:00:00,0.0,46.74
2018-08-12 16:15:00,46.68,2018-08-12 16:15:00,0.0,46.68
2018-08-12 16:30:00,46.74,2018-08-12 16:30:00,498.0,544.74
2018-08-12 16:45:00,46.74,2018-08-12 16:45:00,633.0,679.74
2018-08-12 17:00:00,46.8,2018-08-12 17:00:00,616.0,662.8
2018-08-12 17:15:00,50.22,2018-08-12 17:15:00,512.0,562.22
2018-08-12 17:30:00,51.06,2018-08-12 17:30:00,354.0,405.06
2018-08-12 17:45:00,51.0,2018-08-12 17:45:00,0.0,51.0
2018-08-12 18:00:00,50.82000000000001,2018-08-12 18:00:00,0.0,50.82000000000001
2018-08-12 18:15:00,50.760000000000005,2018-08-12 18:15:00,0.0,50.760000000000005
2018-08-12 18:30:00,50.760000000000005,2018-08-12 18:30:00,0.0,50.760000000000005
2018-08-12 18:45:00,50.64,2018-08-12 18:45:00,558.0,608.64
2018-08-12 19:00:00,50.64,2018-08-12 19:00:00,630.0,680.64
2018-08-12 19:15:00,50.519999999999996,2018-08-12 19:15:00,611.0,661.52
2018-08-12 19:30:00,50.400000000000006,2018-08-12 19:30:00,500.0,550.4
2018-08-12 19:45:00,50.34,2018-08-12 19:45:00,295.0,345.34000000000003
2018-08-12 20:00:00,50.28,2018-08-12 20:00:00,0.0,50.28
2018-08-12 20:15:00,50.04,2018-08-12 20:15:00,0.0,50.04
2018-08-12 20:30:00,47.7,2018-08-12 20:30:00,0.0,47.7
2018-08-12 20:45:00,51.72,2018-08-12 20:45:00,375.0,426.72
2018-08-12 21:00:00,47.82,2018-08-12 21:00:00,686.0,733.82
2018-08-12 21:15:00,45.36,2018-08-12 21:15:00,722.0,767.36
2018-08-12 21:30:00,42.24,2018-08-12 21:30:00,708.0,750.24
2018-08-12 21:45:00,42.18,2018-08-12 21:45:00,657.0,699.18
2018-08-12 22:00:00,42.18,2018-08-12 22:00:00,562.0,604.18
2018-08-12 22:15:00,42.06,2018-08-12 22:15:00,479.0,521.06
2018-08-12 22:30:00,42.0,2018-08-12 22:30:00,447.0,489.0
2018-08-12 22:45:00,41.94,2018-08-12 22:45:00,441.0,482.94
2018-08-12 23:00:00,41.82,2018-08-12 23:00:00,445.0,486.82
2018-08-12 23:15:00,41.88,2018-08-12 23:15:00,448.0,489.88
2018-08-12 23:30:00,41.88,2018-08-12 23:30:00,491.0,532.88
2018-08-12 23:45:00,41.76,2018-08-12 23:45:00,597.0,638.76
2018-08-13 00:00:00,43.26,2018-08-13 00:00:00,635.0,678.26
2018-08-13 00:15:00,46.86,2018-08-13 00:15:00,632.0,678.86
2018-08-13 00:30:00,50.400000000000006,2018-08-13 00:30:00,632.0,682.4
2018-08-13 00:45:00,50.28,2018-08-13 00:45:00,630.0,680.28
2018-08-13 01:00:00,50.099999999999994,2018-08-13 01:00:00,628.0,678.1
2018-08-13 01:15:00,50.099999999999994,2018-08-13 01:15:00,629.0,679.1
2018-08-13 01:30:00,50.04,2018-08-13 01:30:00,630.0,680.04
2018-08-13 01:45:00,46.56,2018-08-13 01:45:00,615.0,661.56
2018-08-13 02:00:00,44.519999999999996,2018-08-13 02:00:00,589.0,633.52
2018-08-13 02:15:00,44.58,2018-08-13 02:15:00,521.0,565.58
2018-08-13 02:30:00,44.7,2018-08-13 02:30:00,524.0,568.7
2018-08-13 02:45:00,44.58,2018-08-13 02:45:00,525.0,569.58
2018-08-13 03:00:00,44.519999999999996,2018-08-13 03:00:00,564.0,608.52
2018-08-13 03:15:00,44.400000000000006,2018-08-13 03:15:00,606.0,650.4
2018-08-13 03:30:00,44.339999999999996,2018-08-13 03:30:00,607.0,651.34
2018-08-13 03:45:00,44.28,2018-08-13 03:45:00,606.0,650.28
2018-08-13 04:00:00,44.160000000000004,2018-08-13 04:00:00,606.0,650.16
2018-08-13 04:15:00,44.22,2018-08-13 04:15:00,606.0,650.22
2018-08-13 04:30:00,44.339999999999996,2018-08-13 04:30:00,604.0,648.34
2018-08-13 04:45:00,44.160000000000004,2018-08-13 04:45:00,605.0,649.16
2018-08-13 05:00:00,44.099999999999994,2018-08-13 05:00:00,606.0,650.1
2018-08-13 05:15:00,44.099999999999994,2018-08-13 05:15:00,605.0,649.1
2018-08-13 05:30:00,44.099999999999994,2018-08-13 05:30:00,603.0,647.1
2018-08-13 05:45:00,44.04,2018-08-13 05:45:00,601.0,645.04
2018-08-13 06:00:00,43.980000000000004,2018-08-13 06:00:00,604.0,647.98
2018-08-13 06:15:00,43.8,2018-08-13 06:15:00,605.0,648.8
2018-08-13 06:30:00,43.8,2018-08-13 06:30:00,604.0,647.8
2018-08-13 06:45:00,43.74,2018-08-13 06:45:00,603.0,646.74
2018-08-13 07:00:00,43.68,2018-08-13 07:00:00,596.0,639.68
2018-08-13 07:15:00,43.56,2018-08-13 07:15:00,587.0,630.56
2018-08-13 07:30:00,43.5,2018-08-13 07:30:00,587.0,630.5
2018-08-13 07:45:00,43.26,2018-08-13 07:45:00,587.0,630.26
2018-08-13 08:00:00,43.2,2018-08-13 08:00:00,587.0,630.2
2018-08-13 08:15:00,43.08,2018-08-13 08:15:00,585.0,628.08
2018-08-13 08:30:00,43.019999999999996,2018-08-13 08:30:00,551.0,594.02
2018-08-13 08:45:00,42.24,2018-08-13 08:45:00,497.0,539.24
2018-08-13 09:00:00,42.72,2018-08-13 09:00:00,500.0,542.72
2018-08-13 09:15:00,42.660000000000004,2018-08-13 09:15:00,575.0,617.66
2018-08-13 09:30:00,42.660000000000004,2018-08-13 09:30:00,586.0,628.66
2018-08-13 09:45:00,42.54,2018-08-13 09:45:00,586.0,628.54
2018-08-13 10:00:00,42.480000000000004,2018-08-13 10:00:00,586.0,628.48
2018-08-13 10:15:00,42.42,2018-08-13 10:15:00,586.0,628.42
2018-08-13 10:30:00,42.36,2018-08-13 10:30:00,584.0,626.36
2018-08-13 10:45:00,42.24,2018-08-13 10:45:00,585.0,627.24
2018-08-13 11:00:00,42.3,2018-08-13 11:00:00,585.0,627.3
2018-08-13 11:15:00,42.12,2018-08-13 11:15:00,584.0,626.12
2018-08-13 11:30:00,42.06,2018-08-13 11:30:00,585.0,627.06
2018-08-13 11:45:00,41.64,2018-08-13 11:45:00,586.0,627.64
2018-08-13 12:00:00,41.46,2018-08-13 12:00:00,586.0,627.46
2018-08-13 12:15:00,41.400000000000006,2018-08-13 12:15:00,584.0,625.4
2018-08-13 12:30:00,41.28,2018-08-13 12:30:00,572.0,613.28
2018-08-13 12:45:00,41.099999999999994,2018-08-13 12:45:00,561.0,602.1
2018-08-13 13:00:00,41.339999999999996,2018-08-13 13:00:00,490.0,531.34
2018-08-13 13:15:00,41.519999999999996,2018-08-13 13:15:00,452.0,493.52
2018-08-13 13:30:00,41.400000000000006,2018-08-13 13:30:00,514.0,555.4
2018-08-13 13:45:00,41.160000000000004,2018-08-13 13:45:00,538.0,579.16
2018-08-13 14:00:00,41.099999999999994,2018-08-13 14:00:00,537.0,578.1
2018-08-13 14:15:00,41.099999999999994,2018-08-13 14:15:00,535.0,576.1
2018-08-13 14:30:00,41.339999999999996,2018-08-13 14:30:00,538.0,579.34
2018-08-13 14:45:00,41.160000000000004,2018-08-13 14:45:00,561.0,602.16
2018-08-13 15:00:00,41.22,2018-08-13 15:00:00,634.0,675.22
2018-08-13 15:15:00,41.099999999999994,2018-08-13 15:15:00,630.0,671.1
2018-08-13 15:30:00,40.68,2018-08-13 15:30:00,628.0,668.68
2018-08-13 15:45:00,40.8,2018-08-13 15:45:00,591.0,631.8
2018-08-13 16:00:00,40.74,2018-08-13 16:00:00,520.0,560.74
2018-08-13 16:15:00,40.62,2018-08-13 16:15:00,513.0,553.62
2018-08-13 16:30:00,40.08,2018-08-13 16:30:00,516.0,556.08
2018-08-13 16:45:00,42.42,2018-08-13 16:45:00,517.0,559.42
2018-08-13 17:00:00,43.14,2018-08-13 17:00:00,517.0,560.14
2018-08-13 17:15:00,43.14,2018-08-13 17:15:00,518.0,561.14
2018-08-13 17:30:00,43.14,2018-08-13 17:30:00,518.0,561.14
2018-08-13 17:45:00,43.08,2018-08-13 17:45:00,515.0,558.08
2018-08-13 18:00:00,42.96,2018-08-13 18:00:00,518.0,560.96
2018-08-13 18:15:00,42.96,2018-08-13 18:15:00,518.0,560.96
2018-08-13 18:30:00,42.839999999999996,2018-08-13 18:30:00,518.0,560.84
2018-08-13 18:45:00,42.599999999999994,2018-08-13 18:45:00,519.0,561.6
2018-08-13 19:00:00,42.660000000000004,2018-08-13 19:00:00,516.0,558.66
2018-08-13 19:15:00,42.480000000000004,2018-08-13 19:15:00,526.0,568.48
2018-08-13 19:30:00,42.54,2018-08-13 19:30:00,608.0,650.54
2018-08-13 19:45:00,42.42,2018-08-13 19:45:00,610.0,652.42
2018-08-13 20:00:00,42.42,2018-08-13 20:00:00,608.0,650.42
2018-08-13 20:15:00,42.36,2018-08-13 20:15:00,606.0,648.36
2018-08-13 20:30:00,42.36,2018-08-13 20:30:00,578.0,620.36
2018-08-13 20:45:00,9.3,2018-08-13 20:45:00,498.0,507.3
2018-08-13 21:00:00,0.0,2018-08-13 21:00:00,498.0,498.0
2018-08-13 21:15:00,0.0,2018-08-13 21:15:00,501.0,501.0
2018-08-13 21:30:00,34.2,2018-08-13 21:30:00,501.0,535.2
2018-08-13 21:45:00,55.86,2018-08-13 21:45:00,499.0,554.86
2018-08-13 22:00:00,54.12,2018-08-13 22:00:00,501.0,555.12
2018-08-13 22:15:00,47.400000000000006,2018-08-13 22:15:00,513.0,560.4
2018-08-13 22:30:00,43.38,2018-08-13 22:30:00,589.0,632.38
2018-08-13 22:45:00,43.38,2018-08-13 22:45:00,587.0,630.38
2018-08-13 23:00:00,43.32,2018-08-13 23:00:00,586.0,629.32
2018-08-13 23:15:00,43.38,2018-08-13 23:15:00,582.0,625.38
2018-08-13 23:30:00,43.38,2018-08-13 23:30:00,584.0,627.38
2018-08-13 23:45:00,43.32,2018-08-13 23:45:00,583.0,626.32
2018-08-14 00:00:00,43.2,2018-08-14 00:00:00,584.0,627.2
2018-08-14 00:15:00,43.14,2018-08-14 00:15:00,576.0,619.14
2018-08-14 00:30:00,42.900000000000006,2018-08-14 00:30:00,561.0,603.9
2018-08-14 00:45:00,42.900000000000006,2018-08-14 00:45:00,473.0,515.9
2018-08-14 01:00:00,42.839999999999996,2018-08-14 01:00:00,474.0,516.84
2018-08-14 01:15:00,42.72,2018-08-14 01:15:00,480.0,522.72
2018-08-14 01:30:00,42.54,2018-08-14 01:30:00,562.0,604.54
2018-08-14 01:45:00,42.42,2018-08-14 01:45:00,563.0,605.42
2018-08-14 02:00:00,42.3,2018-08-14 02:00:00,563.0,605.3
2018-08-14 02:15:00,42.3,2018-08-14 02:15:00,564.0,606.3
2018-08-14 02:30:00,42.18,2018-08-14 02:30:00,562.0,604.18
2018-08-14 02:45:00,41.94,2018-08-14 02:45:00,563.0,604.94
2018-08-14 03:00:00,41.82,2018-08-14 03:00:00,562.0,603.82
2018-08-14 03:15:00,42.18,2018-08-14 03:15:00,561.0,603.18
2018-08-14 03:30:00,41.94,2018-08-14 03:30:00,562.0,603.94
2018-08-14 03:45:00,41.82,2018-08-14 03:45:00,562.0,603.82
2018-08-14 04:00:00,41.82,2018-08-14 04:00:00,562.0,603.82
2018-08-14 04:15:00,41.76,2018-08-14 04:15:00,561.0,602.76
2018-08-14 04:30:00,41.519999999999996,2018-08-14 04:30:00,561.0,602.52
2018-08-14 04:45:00,41.400000000000006,2018-08-14 04:45:00,562.0,603.4
2018-08-14 05:00:00,41.22,2018-08-14 05:00:00,561.0,602.22
2018-08-14 05:15:00,41.160000000000004,2018-08-14 05:15:00,562.0,603.16
2018-08-14 05:30:00,40.980000000000004,2018-08-14 05:30:00,557.0,597.98
2018-08-14 05:45:00,40.8,2018-08-14 05:45:00,560.0,600.8
2018-08-14 06:00:00,40.68,2018-08-14 06:00:00,560.0,600.68
2018-08-14 06:15:00,40.68,2018-08-14 06:15:00,561.0,601.68
2018-08-14 06:30:00,40.26,2018-08-14 06:30:00,560.0,600.26
2018-08-14 06:45:00,40.38,2018-08-14 06:45:00,560.0,600.38
2018-08-14 07:00:00,40.26,2018-08-14 07:00:00,558.0,598.26
2018-08-14 07:15:00,40.26,2018-08-14 07:15:00,561.0,601.26
2018-08-14 07:30:00,40.14,2018-08-14 07:30:00,555.0,595.14
2018-08-14 07:45:00,40.14,2018-08-14 07:45:00,524.0,564.14
2018-08-14 08:00:00,40.019999999999996,2018-08-14 08:00:00,453.0,493.02
2018-08-14 08:15:00,39.96,2018-08-14 08:15:00,454.0,493.96
2018-08-14 08:30:00,39.839999999999996,2018-08-14 08:30:00,453.0,492.84
2018-08-14 08:45:00,39.660000000000004,2018-08-14 08:45:00,315.0,354.66
2018-08-14 09:00:00,39.599999999999994,2018-08-14 09:00:00,439.0,478.6
2018-08-14 09:15:00,39.599999999999994,2018-08-14 09:15:00,77.0,116.6
2018-08-14 09:30:00,38.82,2018-08-14 09:30:00,0.0,38.82
2018-08-14 09:45:00,39.24,2018-08-14 09:45:00,0.0,39.24
2018-08-14 10:00:00,39.18,2018-08-14 10:00:00,0.0,39.18
2018-08-14 10:15:00,39.12,2018-08-14 10:15:00,0.0,39.12
2018-08-14 10:30:00,39.0,2018-08-14 10:30:00,173.0,212.0
2018-08-14 10:45:00,39.06,2018-08-14 10:45:00,591.0,630.06
2018-08-14 11:00:00,39.06,2018-08-14 11:00:00,592.0,631.06
2018-08-14 11:15:00,39.18,2018-08-14 11:15:00,479.0,518.18
2018-08-14 11:30:00,39.24,2018-08-14 11:30:00,411.0,450.24
2018-08-14 11:45:00,39.24,2018-08-14 11:45:00,367.0,406.24
2018-08-14 12:00:00,39.24,2018-08-14 12:00:00,368.0,407.24
2018-08-14 12:15:00,39.3,2018-08-14 12:15:00,385.0,424.3
2018-08-14 12:30:00,39.24,2018-08-14 12:30:00,467.0,506.24
2018-08-14 12:45:00,38.88,2018-08-14 12:45:00,565.0,603.88
2018-08-14 13:00:00,43.86,2018-08-14 13:00:00,641.0,684.86
2018-08-14 13:15:00,70.38,2018-08-14 13:15:00,672.0,742.38
2018-08-14 13:30:00,95.58,2018-08-14 13:30:00,711.0,806.58
2018-08-14 13:45:00,106.62,2018-08-14 13:45:00,708.0,814.62
2018-08-14 14:00:00,104.46000000000001,2018-08-14 14:00:00,695.0,799.46
2018-08-14 14:15:00,92.58,2018-08-14 14:15:00,617.0,709.58
2018-08-14 14:30:00,79.38,2018-08-14 14:30:00,607.0,686.38
2018-08-14 14:45:00,70.08,2018-08-14 14:45:00,604.0,674.08
2018-08-14 15:00:00,63.66,2018-08-14 15:00:00,593.0,656.66
2018-08-14 15:15:00,60.78,2018-08-14 15:15:00,585.0,645.78
2018-08-14 15:30:00,55.14,2018-08-14 15:30:00,583.0,638.14
2018-08-14 15:45:00,55.199999999999996,2018-08-14 15:45:00,476.0,531.2
2018-08-14 16:00:00,50.58,2018-08-14 16:00:00,473.0,523.58
2018-08-14 16:15:00,47.099999999999994,2018-08-14 16:15:00,509.0,556.1
2018-08-14 16:30:00,44.160000000000004,2018-08-14 16:30:00,570.0,614.16
2018-08-14 16:45:00,41.160000000000004,2018-08-14 16:45:00,622.0,663.16
2018-08-14 17:00:00,38.94,2018-08-14 17:00:00,656.0,694.94
2018-08-14 17:15:00,39.0,2018-08-14 17:15:00,652.0,691.0
2018-08-14 17:30:00,39.24,2018-08-14 17:30:00,647.0,686.24
2018-08-14 17:45:00,41.88,2018-08-14 17:45:00,646.0,687.88
2018-08-14 18:00:00,41.64,2018-08-14 18:00:00,646.0,687.64
2018-08-14 18:15:00,41.519999999999996,2018-08-14 18:15:00,639.0,680.52
2018-08-14 18:30:00,41.400000000000006,2018-08-14 18:30:00,603.0,644.4
2018-08-14 18:45:00,41.28,2018-08-14 18:45:00,538.0,579.28
2018-08-14 19:00:00,41.160000000000004,2018-08-14 19:00:00,522.0,563.16
2018-08-14 19:15:00,40.980000000000004,2018-08-14 19:15:00,409.0,449.98
2018-08-14 19:30:00,40.8,2018-08-14 19:30:00,398.0,438.8
2018-08-14 19:45:00,40.62,2018-08-14 19:45:00,398.0,438.62
2018-08-14 20:00:00,40.5,2018-08-14 20:00:00,400.0,440.5
2018-08-14 20:15:00,40.26,2018-08-14 20:15:00,401.0,441.26
2018-08-14 20:30:00,40.14,2018-08-14 20:30:00,398.0,438.14
2018-08-14 20:45:00,39.96,2018-08-14 20:45:00,401.0,440.96
2018-08-14 21:00:00,39.839999999999996,2018-08-14 21:00:00,399.0,438.84
2018-08-14 21:15:00,11.34,2018-08-14 21:15:00,399.0,410.34
2018-08-14 21:30:00,0.0,2018-08-14 21:30:00,241.0,241.0
2018-08-14 21:45:00,0.0,2018-08-14 21:45:00,0.0,0.0
2018-08-14 22:00:00,0.0,2018-08-14 22:00:00,0.0,0.0
2018-08-14 22:15:00,56.04,2018-08-14 22:15:00,202.0,258.04
2018-08-14 22:30:00,76.98,2018-08-14 22:30:00,607.0,683.98
2018-08-14 22:45:00,65.16,2018-08-14 22:45:00,519.0,584.16
2018-08-14 23:00:00,48.239999999999995,2018-08-14 23:00:00,425.0,473.24
2018-08-14 23:15:00,42.06,2018-08-14 23:15:00,416.0,458.06
2018-08-14 23:30:00,42.06,2018-08-14 23:30:00,416.0,458.06
2018-08-14 23:45:00,42.0,2018-08-14 23:45:00,415.0,457.0
2018-08-15 00:00:00,41.94,2018-08-15 00:00:00,416.0,457.94
2018-08-15 00:15:00,41.76,2018-08-15 00:15:00,415.0,456.76
2018-08-15 00:30:00,41.64,2018-08-15 00:30:00,416.0,457.64
2018-08-15 00:45:00,41.46,2018-08-15 00:45:00,422.0,463.46
2018-08-15 01:00:00,41.400000000000006,2018-08-15 01:00:00,458.0,499.4
2018-08-15 01:15:00,41.099999999999994,2018-08-15 01:15:00,506.0,547.1
2018-08-15 01:30:00,40.980000000000004,2018-08-15 01:30:00,574.0,614.98
2018-08-15 01:45:00,40.74,2018-08-15 01:45:00,592.0,632.74
2018-08-15 02:00:00,40.74,2018-08-15 02:00:00,589.0,629.74
2018-08-15 02:15:00,40.68,2018-08-15 02:15:00,588.0,628.68
2018-08-15 02:30:00,40.56,2018-08-15 02:30:00,586.0,626.56
2018-08-15 02:45:00,40.5,2018-08-15 02:45:00,551.0,591.5
2018-08-15 03:00:00,40.38,2018-08-15 03:00:00,473.0,513.38
2018-08-15 03:15:00,40.26,2018-08-15 03:15:00,473.0,513.26
2018-08-15 03:30:00,40.08,2018-08-15 03:30:00,472.0,512.08
2018-08-15 03:45:00,40.08,2018-08-15 03:45:00,472.0,512.08
2018-08-15 04:00:00,39.900000000000006,2018-08-15 04:00:00,473.0,512.9
2018-08-15 04:15:00,39.900000000000006,2018-08-15 04:15:00,472.0,511.9
2018-08-15 04:30:00,39.72,2018-08-15 04:30:00,471.0,510.72
2018-08-15 04:45:00,39.660000000000004,2018-08-15 04:45:00,473.0,512.66
2018-08-15 05:00:00,39.42,2018-08-15 05:00:00,474.0,513.42
2018-08-15 05:15:00,38.099999999999994,2018-08-15 05:15:00,474.0,512.1
2018-08-15 05:30:00,38.04,2018-08-15 05:30:00,473.0,511.04
2018-08-15 05:45:00,31.56,2018-08-15 05:45:00,475.0,506.56
2018-08-15 06:00:00,0.0,2018-08-15 06:00:00,474.0,474.0
2018-08-15 06:15:00,0.0,2018-08-15 06:15:00,475.0,475.0
2018-08-15 06:30:00,0.0,2018-08-15 06:30:00,474.0,474.0
2018-08-15 06:45:00,34.56,2018-08-15 06:45:00,473.0,507.56
2018-08-15 07:00:00,74.64,2018-08-15 07:00:00,474.0,548.64
2018-08-15 07:15:00,70.80000000000001,2018-08-15 07:15:00,473.0,543.8
2018-08-15 07:30:00,52.739999999999995,2018-08-15 07:30:00,475.0,527.74
2018-08-15 07:45:00,41.46,2018-08-15 07:45:00,475.0,516.46
2018-08-15 08:00:00,41.58,2018-08-15 08:00:00,468.0,509.58
2018-08-15 08:15:00,41.339999999999996,2018-08-15 08:15:00,461.0,502.34
2018-08-15 08:30:00,41.099999999999994,2018-08-15 08:30:00,461.0,502.1
2018-08-15 08:45:00,41.04,2018-08-15 08:45:00,461.0,502.04
2018-08-15 09:00:00,40.86,2018-08-15 09:00:00,461.0,501.86
2018-08-15 09:15:00,38.82,2018-08-15 09:15:00,461.0,499.82
2018-08-15 09:30:00,39.54,2018-08-15 09:30:00,460.0,499.54
2018-08-15 09:45:00,39.54,2018-08-15 09:45:00,461.0,500.54
2018-08-15 10:00:00,39.480000000000004,2018-08-15 10:00:00,461.0,500.48
2018-08-15 10:15:00,39.480000000000004,2018-08-15 10:15:00,461.0,500.48
2018-08-15 10:30:00,39.36,2018-08-15 10:30:00,460.0,499.36
2018-08-15 10:45:00,39.36,2018-08-15 10:45:00,458.0,497.36
2018-08-15 11:00:00,39.24,2018-08-15 11:00:00,458.0,497.24
2018-08-15 11:15:00,39.3,2018-08-15 11:15:00,457.0,496.3
2018-08-15 11:30:00,41.28,2018-08-15 11:30:00,456.0,497.28
2018-08-15 11:45:00,68.22,2018-08-15 11:45:00,141.0,209.22
2018-08-15 12:00:00,109.5,2018-08-15 12:00:00,0.0,109.5
2018-08-15 12:15:00,135.35999999999999,2018-08-15 12:15:00,0.0,135.35999999999999
2018-08-15 12:30:00,137.28,2018-08-15 12:30:00,0.0,137.28
2018-08-15 12:45:00,127.56,2018-08-15 12:45:00,0.0,127.56
2018-08-15 13:00:00,109.62,2018-08-15 13:00:00,0.0,109.62
2018-08-15 13:15:00,93.0,2018-08-15 13:15:00,0.0,93.0
2018-08-15 13:30:00,81.6,2018-08-15 13:30:00,0.0,81.6
2018-08-15 13:45:00,74.16,2018-08-15 13:45:00,0.0,74.16
2018-08-15 14:00:00,68.82000000000001,2018-08-15 14:00:00,251.0,319.82
2018-08-15 14:15:00,64.14,2018-08-15 14:15:00,591.0,655.14
2018-08-15 14:30:00,59.699999999999996,2018-08-15 14:30:00,511.0,570.7
2018-08-15 14:45:00,55.67999999999999,2018-08-15 14:45:00,496.0,551.68
2018-08-15 15:00:00,51.36,2018-08-15 15:00:00,416.0,467.36
2018-08-15 15:15:00,48.42,2018-08-15 15:15:00,415.0,463.42
2018-08-15 15:30:00,43.2,2018-08-15 15:30:00,412.0,455.2
2018-08-15 15:45:00,43.08,2018-08-15 15:45:00,413.0,456.08
2018-08-15 16:00:00,43.08,2018-08-15 16:00:00,414.0,457.08
2018-08-15 16:15:00,43.019999999999996,2018-08-15 16:15:00,417.0,460.02
2018-08-15 16:30:00,42.839999999999996,2018-08-15 16:30:00,438.0,480.84
2018-08-15 16:45:00,42.72,2018-08-15 16:45:00,506.0,548.72
2018-08-15 17:00:00,42.599999999999994,2018-08-15 17:00:00,504.0,546.6
2018-08-15 17:15:00,42.42,2018-08-15 17:15:00,500.0,542.42
2018-08-15 17:30:00,42.24,2018-08-15 17:30:00,504.0,546.24
2018-08-15 17:45:00,41.82,2018-08-15 17:45:00,507.0,548.82
2018-08-15 18:00:00,26.04,2018-08-15 18:00:00,508.0,534.04
2018-08-15 18:15:00,0.0,2018-08-15 18:15:00,506.0,506.0
2018-08-15 18:30:00,0.0,2018-08-15 18:30:00,502.0,502.0
2018-08-15 18:45:00,0.0,2018-08-15 18:45:00,501.0,501.0
2018-08-15 19:00:00,22.98,2018-08-15 19:00:00,498.0,520.98
2018-08-15 19:15:00,72.48,2018-08-15 19:15:00,499.0,571.48
2018-08-15 19:30:00,72.9,2018-08-15 19:30:00,498.0,570.9
2018-08-15 19:45:00,56.28,2018-08-15 19:45:00,499.0,555.28
2018-08-15 20:00:00,48.17999999999999,2018-08-15 20:00:00,497.0,545.18
2018-08-15 20:15:00,48.17999999999999,2018-08-15 20:15:00,497.0,545.18
2018-08-15 20:30:00,48.12,2018-08-15 20:30:00,495.0,543.12
2018-08-15 20:45:00,47.7,2018-08-15 20:45:00,496.0,543.7
2018-08-15 21:00:00,47.82,2018-08-15 21:00:00,490.0,537.82
2018-08-15 21:15:00,47.58,2018-08-15 21:15:00,442.0,489.58
2018-08-15 21:30:00,44.400000000000006,2018-08-15 21:30:00,384.0,428.4
2018-08-15 21:45:00,0.0,2018-08-15 21:45:00,384.0,384.0
2018-08-15 22:00:00,0.0,2018-08-15 22:00:00,386.0,386.0
2018-08-15 22:15:00,0.0,2018-08-15 22:15:00,386.0,386.0
2018-08-15 22:30:00,0.0,2018-08-15 22:30:00,383.0,383.0
2018-08-15 22:45:00,25.86,2018-08-15 22:45:00,386.0,411.86
2018-08-15 23:00:00,72.24,2018-08-15 23:00:00,386.0,458.24
2018-08-15 23:15:00,66.36,2018-08-15 23:15:00,388.0,454.36
2018-08-15 23:30:00,48.06,2018-08-15 23:30:00,383.0,431.06
2018-08-15 23:45:00,44.04,2018-08-15 23:45:00,103.0,147.04
2018-08-16 00:00:00,44.099999999999994,2018-08-16 00:00:00,0.0,44.099999999999994
