date_1,value_1,date_2,value_2,date_3,value_3,date_4,value_4,sum
2018-06-19 08:15:00,134.4644,2018-06-19 08:15:00,112.5,2018-06-19 08:15:00,328.0,2018-06-19 08:15:00,354.29999999999995,929.2644
2018-06-19 08:30:00,151.3744,2018-06-19 08:30:00,182.0,2018-06-19 08:30:00,379.0,2018-06-19 08:30:00,399.59999999999997,1111.9744
2018-06-19 08:45:00,240.392,2018-06-19 08:45:00,233.0,2018-06-19 08:45:00,530.0,2018-06-19 08:45:00,459.59999999999997,1462.992
2018-06-19 09:00:00,180.4892,2018-06-19 09:00:00,254.25,2018-06-19 09:00:00,544.0,2018-06-19 09:00:00,513.9000000000001,1492.6392
2018-06-19 09:15:00,180.324,2018-06-19 09:15:00,317.75,2018-06-19 09:15:00,613.0,2018-06-19 09:15:00,526.8,1637.874
2018-06-19 09:30:00,369.9328,2018-06-19 09:30:00,315.5,2018-06-19 09:30:00,762.0,2018-06-19 09:30:00,599.7,2047.1328
2018-06-19 09:45:00,314.3848,2018-06-19 09:45:00,284.0,2018-06-19 09:45:00,1290.0,2018-06-19 09:45:00,642.0,2530.3848
2018-06-19 10:00:00,438.4088,2018-06-19 10:00:00,253.0,2018-06-19 10:00:00,1539.0,2018-06-19 10:00:00,684.9000000000001,2915.3088000000002
2018-06-19 10:15:00,210.5168,2018-06-19 10:15:00,644.5,2018-06-19 10:15:00,1731.0,2018-06-19 10:15:00,716.0999999999999,3302.1168
2018-06-19 10:30:00,174.722,2018-06-19 10:30:00,771.0,2018-06-19 10:30:00,1371.0,2018-06-19 10:30:00,748.8,3065.522
2018-06-19 10:45:00,296.9896,2018-06-19 10:45:00,763.5,2018-06-19 10:45:00,1215.0,2018-06-19 10:45:00,780.0,3055.4896
2018-06-19 11:00:00,318.6544,2018-06-19 11:00:00,714.0,2018-06-19 11:00:00,1570.0,2018-06-19 11:00:00,795.5999999999999,3398.2544
2018-06-19 11:15:00,321.4052,2018-06-19 11:15:00,650.0,2018-06-19 11:15:00,1039.0,2018-06-19 11:15:00,819.3000000000001,2829.7052
2018-06-19 11:30:00,453.5932,2018-06-19 11:30:00,660.5,2018-06-19 11:30:00,1409.0,2018-06-19 11:30:00,840.9000000000001,3363.9932000000003
2018-06-19 11:45:00,374.296,2018-06-19 11:45:00,742.5,2018-06-19 11:45:00,1659.0,2018-06-19 11:45:00,855.0,3630.7960000000003
2018-06-19 12:00:00,377.6936,2018-06-19 12:00:00,299.5,2018-06-19 12:00:00,2000.0,2018-06-19 12:00:00,865.8000000000001,3542.9936000000002
2018-06-19 12:15:00,653.0308,2018-06-19 12:15:00,415.75,2018-06-19 12:15:00,1998.0,2018-06-19 12:15:00,878.4000000000001,3945.1808
2018-06-19 12:30:00,644.1584,2018-06-19 12:30:00,283.75,2018-06-19 12:30:00,2218.0,2018-06-19 12:30:00,880.5,4026.4084000000003
2018-06-19 12:45:00,733.1184,2018-06-19 12:45:00,530.75,2018-06-19 12:45:00,852.0,2018-06-19 12:45:00,879.9000000000001,2995.7684
2018-06-19 13:00:00,514.9692,2018-06-19 13:00:00,570.25,2018-06-19 13:00:00,1988.0,2018-06-19 13:00:00,877.5,3950.7192
2018-06-19 13:15:00,250.3868,2018-06-19 13:15:00,503.75,2018-06-19 13:15:00,1776.0,2018-06-19 13:15:00,873.5999999999999,3403.7368
2018-06-19 13:30:00,241.8272,2018-06-19 13:30:00,535.0,2018-06-19 13:30:00,1179.0,2018-06-19 13:30:00,865.5,2821.3271999999997
2018-06-19 13:45:00,251.2996,2018-06-19 13:45:00,586.0,2018-06-19 13:45:00,1581.0,2018-06-19 13:45:00,850.1999999999999,3268.4996
2018-06-19 14:00:00,265.3188,2018-06-19 14:00:00,390.0,2018-06-19 14:00:00,1727.0,2018-06-19 14:00:00,839.6999999999999,3222.0188
2018-06-19 14:15:00,296.6452,2018-06-19 14:15:00,565.25,2018-06-19 14:15:00,1265.0,2018-06-19 14:15:00,830.6999999999999,2957.5951999999997
2018-06-19 14:30:00,329.6732,2018-06-19 14:30:00,587.5,2018-06-19 14:30:00,1061.0,2018-06-19 14:30:00,806.0999999999999,2784.2731999999996
2018-06-19 14:45:00,379.5548,2018-06-19 14:45:00,626.75,2018-06-19 14:45:00,2040.0,2018-06-19 14:45:00,771.9000000000001,3818.2048
2018-06-19 15:00:00,555.6708,2018-06-19 15:00:00,601.25,2018-06-19 15:00:00,1059.0,2018-06-19 15:00:00,738.0,2953.9208
2018-06-19 15:15:00,595.476,2018-06-19 15:15:00,650.25,2018-06-19 15:15:00,433.0,2018-06-19 15:15:00,709.2,2387.9260000000004
2018-06-19 15:30:00,576.1532,2018-06-19 15:30:00,639.75,2018-06-19 15:30:00,566.0,2018-06-19 15:30:00,703.5,2485.4031999999997
2018-06-19 15:45:00,562.8052,2018-06-19 15:45:00,629.25,2018-06-19 15:45:00,1505.0,2018-06-19 15:45:00,665.7,3362.7551999999996
2018-06-19 16:00:00,550.7372,2018-06-19 16:00:00,606.0,2018-06-19 16:00:00,996.0,2018-06-19 16:00:00,626.7,2779.4372000000003
2018-06-19 16:15:00,456.4764,2018-06-19 16:15:00,540.75,2018-06-19 16:15:00,1467.0,2018-06-19 16:15:00,583.5,3047.7264
2018-06-19 16:30:00,494.6352,2018-06-19 16:30:00,364.5,2018-06-19 16:30:00,1333.0,2018-06-19 16:30:00,538.8,2730.9352
2018-06-19 16:45:00,492.8064,2018-06-19 16:45:00,374.25,2018-06-19 16:45:00,1245.0,2018-06-19 16:45:00,490.5,2602.5564
2018-06-19 17:00:00,335.2496,2018-06-19 17:00:00,294.75,2018-06-19 17:00:00,1120.0,2018-06-19 17:00:00,440.70000000000005,2190.6996
2018-06-19 17:15:00,257.0724,2018-06-19 17:15:00,140.25,2018-06-19 17:15:00,849.0,2018-06-19 17:15:00,390.59999999999997,1636.9224
2018-06-19 17:30:00,113.6616,2018-06-19 17:30:00,58.0,2018-06-19 17:30:00,389.0,2018-06-19 17:30:00,339.0,899.6616
2018-06-19 17:45:00,109.2076,2018-06-19 17:45:00,49.75,2018-06-19 17:45:00,209.0,2018-06-19 17:45:00,285.0,652.9576
2018-06-19 18:00:00,139.196,2018-06-19 18:00:00,53.25,2018-06-19 18:00:00,243.0,2018-06-19 18:00:00,230.39999999999998,665.846
2018-06-19 18:15:00,110.5072,2018-06-19 18:15:00,48.5,2018-06-19 18:15:00,195.0,2018-06-19 18:15:00,177.3,531.3072
2018-06-19 18:30:00,108.5376,2018-06-19 18:30:00,38.5,2018-06-19 18:30:00,157.0,2018-06-19 18:30:00,130.2,434.2376
2018-06-19 18:45:00,121.0144,2018-06-19 18:45:00,33.5,2018-06-19 18:45:00,121.0,2018-06-19 18:45:00,88.19999999999999,363.7144
2018-06-19 19:00:00,91.5328,2018-06-19 19:00:00,27.5,2018-06-19 19:00:00,120.0,2018-06-19 19:00:00,56.699999999999996,295.7328
2018-06-19 19:15:00,64.8092,2018-06-19 19:15:00,22.75,2018-06-19 19:15:00,92.0,2018-06-19 19:15:00,39.599999999999994,219.1592
2018-06-19 19:30:00,58.9788,2018-06-19 19:30:00,16.25,2018-06-19 19:30:00,63.0,2018-06-19 19:30:00,33.3,171.5288
2018-06-19 19:45:00,44.8872,2018-06-19 19:45:00,12.0,2018-06-19 19:45:00,48.0,2018-06-19 19:45:00,28.200000000000003,133.0872
2018-06-19 20:00:00,28.3124,2018-06-19 20:00:00,12.0,2018-06-19 20:00:00,27.0,2018-06-19 20:00:00,22.5,89.8124
2018-06-19 20:15:00,14.2124,2018-06-19 20:15:00,11.0,2018-06-19 20:15:00,10.0,2018-06-19 20:15:00,17.1,52.312400000000004
2018-06-19 20:30:00,2.6952,2018-06-19 20:30:00,6.25,2018-06-19 20:30:00,0.0,2018-06-19 20:30:00,10.8,19.7452
2018-06-19 20:45:00,0.0004,2018-06-19 20:45:00,0.25,2018-06-19 20:45:00,0.0,2018-06-19 20:45:00,4.5,4.7504
2018-06-19 21:00:00,0.0,2018-06-19 21:00:00,0.0,2018-06-19 21:00:00,0.0,2018-06-19 21:00:00,0.6000000000000001,0.6000000000000001
2018-06-19 21:15:00,0.0,2018-06-19 21:15:00,0.0,2018-06-19 21:15:00,0.0,2018-06-19 21:15:00,0.0,0.0
2018-06-19 21:30:00,0.0,2018-06-19 21:30:00,0.0,2018-06-19 21:30:00,0.0,2018-06-19 21:30:00,0.0,0.0
2018-06-19 21:45:00,0.0,2018-06-19 21:45:00,0.0,2018-06-19 21:45:00,0.0,2018-06-19 21:45:00,0.0,0.0
2018-06-19 22:00:00,0.0,2018-06-19 22:00:00,0.0,2018-06-19 22:00:00,0.0,2018-06-19 22:00:00,0.0,0.0
2018-06-19 22:15:00,0.0,2018-06-19 22:15:00,0.0,2018-06-19 22:15:00,0.0,2018-06-19 22:15:00,0.0,0.0
2018-06-19 22:30:00,0.0,2018-06-19 22:30:00,0.0,2018-06-19 22:30:00,0.0,2018-06-19 22:30:00,0.0,0.0
2018-06-19 22:45:00,0.0,2018-06-19 22:45:00,0.0,2018-06-19 22:45:00,0.0,2018-06-19 22:45:00,0.0,0.0
2018-06-19 23:00:00,0.0,2018-06-19 23:00:00,0.0,2018-06-19 23:00:00,0.0,2018-06-19 23:00:00,0.0,0.0
2018-06-19 23:15:00,0.0,2018-06-19 23:15:00,0.0,2018-06-19 23:15:00,0.0,2018-06-19 23:15:00,0.0,0.0
2018-06-19 23:30:00,0.0,2018-06-19 23:30:00,0.0,2018-06-19 23:30:00,0.0,2018-06-19 23:30:00,0.0,0.0
2018-06-19 23:45:00,0.0,2018-06-19 23:45:00,0.0,2018-06-19 23:45:00,0.0,2018-06-19 23:45:00,0.0,0.0
2018-06-20 00:00:00,0.0,2018-06-20 00:00:00,0.0,2018-06-20 00:00:00,0.0,2018-06-20 00:00:00,0.0,0.0
2018-06-20 00:15:00,0.0,2018-06-20 00:15:00,0.0,2018-06-20 00:15:00,0.0,2018-06-20 00:15:00,0.0,0.0
2018-06-20 00:30:00,0.0,2018-06-20 00:30:00,0.0,2018-06-20 00:30:00,0.0,2018-06-20 00:30:00,0.0,0.0
2018-06-20 00:45:00,0.0,2018-06-20 00:45:00,0.0,2018-06-20 00:45:00,0.0,2018-06-20 00:45:00,0.0,0.0
2018-06-20 01:00:00,0.0,2018-06-20 01:00:00,0.0,2018-06-20 01:00:00,0.0,2018-06-20 01:00:00,0.0,0.0
2018-06-20 01:15:00,0.0,2018-06-20 01:15:00,0.0,2018-06-20 01:15:00,0.0,2018-06-20 01:15:00,0.0,0.0
2018-06-20 01:30:00,0.0,2018-06-20 01:30:00,0.0,2018-06-20 01:30:00,0.0,2018-06-20 01:30:00,0.0,0.0
2018-06-20 01:45:00,0.0,2018-06-20 01:45:00,0.0,2018-06-20 01:45:00,0.0,2018-06-20 01:45:00,0.0,0.0
2018-06-20 02:00:00,0.0,2018-06-20 02:00:00,0.0,2018-06-20 02:00:00,0.0,2018-06-20 02:00:00,0.0,0.0
2018-06-20 02:15:00,0.0,2018-06-20 02:15:00,0.0,2018-06-20 02:15:00,0.0,2018-06-20 02:15:00,0.0,0.0
2018-06-20 02:30:00,0.0,2018-06-20 02:30:00,0.0,2018-06-20 02:30:00,0.0,2018-06-20 02:30:00,0.0,0.0
2018-06-20 02:45:00,0.0,2018-06-20 02:45:00,0.0,2018-06-20 02:45:00,0.0,2018-06-20 02:45:00,0.0,0.0
2018-06-20 03:00:00,0.0,2018-06-20 03:00:00,0.0,2018-06-20 03:00:00,0.0,2018-06-20 03:00:00,0.0,0.0
2018-06-20 03:15:00,0.0,2018-06-20 03:15:00,0.0,2018-06-20 03:15:00,0.0,2018-06-20 03:15:00,0.0,0.0
2018-06-20 03:30:00,0.0,2018-06-20 03:30:00,0.0,2018-06-20 03:30:00,0.0,2018-06-20 03:30:00,0.0,0.0
2018-06-20 03:45:00,0.0,2018-06-20 03:45:00,0.0,2018-06-20 03:45:00,0.0,2018-06-20 03:45:00,0.0,0.0
2018-06-20 04:00:00,0.0,2018-06-20 04:00:00,0.0,2018-06-20 04:00:00,0.0,2018-06-20 04:00:00,0.0,0.0
2018-06-20 04:15:00,0.0,2018-06-20 04:15:00,0.0,2018-06-20 04:15:00,0.0,2018-06-20 04:15:00,0.0,0.0
2018-06-20 04:30:00,0.0,2018-06-20 04:30:00,0.0,2018-06-20 04:30:00,0.0,2018-06-20 04:30:00,0.0,0.0
2018-06-20 04:45:00,0.0,2018-06-20 04:45:00,0.0,2018-06-20 04:45:00,0.0,2018-06-20 04:45:00,0.0,0.0
2018-06-20 05:00:00,0.0,2018-06-20 05:00:00,0.0,2018-06-20 05:00:00,0.0,2018-06-20 05:00:00,0.0,0.0
2018-06-20 05:15:00,0.1064,2018-06-20 05:15:00,0.0,2018-06-20 05:15:00,1.0,2018-06-20 05:15:00,0.0,1.1064
2018-06-20 05:30:00,3.0456,2018-06-20 05:30:00,0.0,2018-06-20 05:30:00,16.0,2018-06-20 05:30:00,0.0,19.0456
2018-06-20 05:45:00,7.762,2018-06-20 05:45:00,0.0,2018-06-20 05:45:00,38.0,2018-06-20 05:45:00,0.0,45.762
2018-06-20 06:00:00,10.5556,2018-06-20 06:00:00,0.0,2018-06-20 06:00:00,58.0,2018-06-20 06:00:00,0.0,68.5556
2018-06-20 06:15:00,14.966,2018-06-20 06:15:00,4.5,2018-06-20 06:15:00,95.0,2018-06-20 06:15:00,0.0,114.46600000000001
2018-06-20 06:30:00,27.018,2018-06-20 06:30:00,27.75,2018-06-20 06:30:00,156.0,2018-06-20 06:30:00,11.100000000000001,221.868
2018-06-20 06:45:00,60.1924,2018-06-20 06:45:00,64.75,2018-06-20 06:45:00,198.0,2018-06-20 06:45:00,53.099999999999994,376.04240000000004
2018-06-20 07:00:00,101.6656,2018-06-20 07:00:00,87.0,2018-06-20 07:00:00,205.0,2018-06-20 07:00:00,96.30000000000001,489.9656
2018-06-20 07:15:00,94.7924,2018-06-20 07:15:00,71.5,2018-06-20 07:15:00,337.0,2018-06-20 07:15:00,135.3,638.5924
2018-06-20 07:30:00,89.2896,2018-06-20 07:30:00,96.0,2018-06-20 07:30:00,293.0,2018-06-20 07:30:00,186.60000000000002,664.8896
2018-06-20 07:45:00,92.914,2018-06-20 07:45:00,111.25,2018-06-20 07:45:00,475.0,2018-06-20 07:45:00,238.20000000000002,917.364
2018-06-20 08:00:00,81.1064,2018-06-20 08:00:00,156.0,2018-06-20 08:00:00,729.0,2018-06-20 08:00:00,290.4,1256.5064
2018-06-20 08:15:00,143.8552,2018-06-20 08:15:00,167.25,2018-06-20 08:15:00,620.0,2018-06-20 08:15:00,345.6,1276.7051999999999
2018-06-20 08:30:00,183.9348,2018-06-20 08:30:00,182.5,2018-06-20 08:30:00,424.0,2018-06-20 08:30:00,385.20000000000005,1175.6348
2018-06-20 08:45:00,186.5068,2018-06-20 08:45:00,174.25,2018-06-20 08:45:00,449.0,2018-06-20 08:45:00,427.79999999999995,1237.5567999999998
2018-06-20 09:00:00,133.716,2018-06-20 09:00:00,160.25,2018-06-20 09:00:00,458.0,2018-06-20 09:00:00,486.59999999999997,1238.566
2018-06-20 09:15:00,169.252,2018-06-20 09:15:00,158.0,2018-06-20 09:15:00,528.0,2018-06-20 09:15:00,524.4000000000001,1379.652
2018-06-20 09:30:00,146.9612,2018-06-20 09:30:00,248.75,2018-06-20 09:30:00,631.0,2018-06-20 09:30:00,553.5,1580.2112
2018-06-20 09:45:00,232.7528,2018-06-20 09:45:00,238.25,2018-06-20 09:45:00,643.0,2018-06-20 09:45:00,586.2,1700.2028
2018-06-20 10:00:00,201.8596,2018-06-20 10:00:00,293.25,2018-06-20 10:00:00,557.0,2018-06-20 10:00:00,560.0999999999999,1612.2096
2018-06-20 10:15:00,240.7728,2018-06-20 10:15:00,364.5,2018-06-20 10:15:00,530.0,2018-06-20 10:15:00,656.0999999999999,1791.3727999999999
2018-06-20 10:30:00,186.4288,2018-06-20 10:30:00,338.75,2018-06-20 10:30:00,678.0,2018-06-20 10:30:00,702.9000000000001,1906.0788000000002
2018-06-20 10:45:00,307.3988,2018-06-20 10:45:00,292.75,2018-06-20 10:45:00,678.0,2018-06-20 10:45:00,732.0,2010.1488
2018-06-20 11:00:00,364.1344,2018-06-20 11:00:00,409.75,2018-06-20 11:00:00,747.0,2018-06-20 11:00:00,748.8,2269.6844
2018-06-20 11:15:00,414.8144,2018-06-20 11:15:00,654.25,2018-06-20 11:15:00,769.0,2018-06-20 11:15:00,763.2,2601.2644
2018-06-20 11:30:00,441.8396,2018-06-20 11:30:00,662.0,2018-06-20 11:30:00,775.0,2018-06-20 11:30:00,782.0999999999999,2660.9395999999997
2018-06-20 11:45:00,439.584,2018-06-20 11:45:00,456.0,2018-06-20 11:45:00,1021.0,2018-06-20 11:45:00,787.8000000000001,2704.384
2018-06-20 12:00:00,407.7464,2018-06-20 12:00:00,475.25,2018-06-20 12:00:00,1197.0,2018-06-20 12:00:00,0.0,2079.9964
2018-06-20 12:15:00,375.5312,2018-06-20 12:15:00,578.25,2018-06-20 12:15:00,928.0,2018-06-20 12:15:00,0.0,1881.7812
2018-06-20 12:30:00,369.382,2018-06-20 12:30:00,709.0,2018-06-20 12:30:00,960.0,2018-06-20 12:30:00,0.0,2038.382
2018-06-20 12:45:00,506.8856,2018-06-20 12:45:00,708.25,2018-06-20 12:45:00,970.0,2018-06-20 12:45:00,0.0,2185.1356
2018-06-20 13:00:00,343.2652,2018-06-20 13:00:00,742.25,2018-06-20 13:00:00,1251.0,2018-06-20 13:00:00,0.0,2336.5152
2018-06-20 13:15:00,511.9908,2018-06-20 13:15:00,664.0,2018-06-20 13:15:00,1543.0,2018-06-20 13:15:00,0.0,2718.9908
2018-06-20 13:30:00,350.8904,2018-06-20 13:30:00,539.25,2018-06-20 13:30:00,1124.0,2018-06-20 13:30:00,0.0,2014.1404
2018-06-20 13:45:00,405.8712,2018-06-20 13:45:00,711.5,2018-06-20 13:45:00,1755.0,2018-06-20 13:45:00,0.0,2872.3712
2018-06-20 14:00:00,627.5156,2018-06-20 14:00:00,679.75,2018-06-20 14:00:00,1970.0,2018-06-20 14:00:00,0.0,3277.2655999999997
2018-06-20 14:15:00,543.7208,2018-06-20 14:15:00,658.5,2018-06-20 14:15:00,1882.0,2018-06-20 14:15:00,0.0,3084.2208
2018-06-20 14:30:00,639.548,2018-06-20 14:30:00,645.5,2018-06-20 14:30:00,1839.0,2018-06-20 14:30:00,0.0,3124.048
2018-06-20 14:45:00,624.9412,2018-06-20 14:45:00,633.5,2018-06-20 14:45:00,1792.0,2018-06-20 14:45:00,0.0,3050.4412
2018-06-20 15:00:00,417.9164,2018-06-20 15:00:00,607.5,2018-06-20 15:00:00,1739.0,2018-06-20 15:00:00,0.0,2764.4164
2018-06-20 15:15:00,437.4724,2018-06-20 15:15:00,581.0,2018-06-20 15:15:00,1681.0,2018-06-20 15:15:00,0.0,2699.4724
2018-06-20 15:30:00,260.7032,2018-06-20 15:30:00,555.0,2018-06-20 15:30:00,1615.0,2018-06-20 15:30:00,0.0,2430.7032
2018-06-20 15:45:00,248.084,2018-06-20 15:45:00,525.5,2018-06-20 15:45:00,1537.0,2018-06-20 15:45:00,0.0,2310.584
2018-06-20 16:00:00,434.496,2018-06-20 16:00:00,494.75,2018-06-20 16:00:00,1455.0,2018-06-20 16:00:00,0.0,2384.246
2018-06-20 16:15:00,404.0336,2018-06-20 16:15:00,460.25,2018-06-20 16:15:00,1371.0,2018-06-20 16:15:00,0.0,2235.2835999999998
2018-06-20 16:30:00,234.27,2018-06-20 16:30:00,426.25,2018-06-20 16:30:00,1275.0,2018-06-20 16:30:00,0.0,1935.52
2018-06-20 16:45:00,277.1648,2018-06-20 16:45:00,384.5,2018-06-20 16:45:00,1179.0,2018-06-20 16:45:00,0.0,1840.6648
2018-06-20 17:00:00,382.6052,2018-06-20 17:00:00,345.25,2018-06-20 17:00:00,1070.0,2018-06-20 17:00:00,0.0,1797.8552
2018-06-20 17:15:00,290.44,2018-06-20 17:15:00,304.25,2018-06-20 17:15:00,960.0,2018-06-20 17:15:00,0.0,1554.69
2018-06-20 17:30:00,276.2908,2018-06-20 17:30:00,262.75,2018-06-20 17:30:00,840.0,2018-06-20 17:30:00,0.0,1379.0408
2018-06-20 17:45:00,233.1412,2018-06-20 17:45:00,222.0,2018-06-20 17:45:00,721.0,2018-06-20 17:45:00,0.0,1176.1412
2018-06-20 18:00:00,185.7072,2018-06-20 18:00:00,182.5,2018-06-20 18:00:00,599.0,2018-06-20 18:00:00,0.0,967.2072000000001
2018-06-20 18:15:00,159.2564,2018-06-20 18:15:00,144.25,2018-06-20 18:15:00,483.0,2018-06-20 18:15:00,0.0,786.5064
2018-06-20 18:30:00,125.7116,2018-06-20 18:30:00,108.5,2018-06-20 18:30:00,381.0,2018-06-20 18:30:00,0.0,615.2116
2018-06-20 18:45:00,92.9308,2018-06-20 18:45:00,78.75,2018-06-20 18:45:00,295.0,2018-06-20 18:45:00,0.0,466.6808
2018-06-20 19:00:00,63.4492,2018-06-20 19:00:00,56.75,2018-06-20 19:00:00,232.0,2018-06-20 19:00:00,0.0,352.1992
2018-06-20 19:15:00,44.2832,2018-06-20 19:15:00,43.5,2018-06-20 19:15:00,187.0,2018-06-20 19:15:00,0.0,274.78319999999997
2018-06-20 19:30:00,31.134,2018-06-20 19:30:00,33.75,2018-06-20 19:30:00,147.0,2018-06-20 19:30:00,0.0,211.88400000000001
2018-06-20 19:45:00,23.8736,2018-06-20 19:45:00,27.0,2018-06-20 19:45:00,109.0,2018-06-20 19:45:00,0.0,159.8736
2018-06-20 20:00:00,16.3596,2018-06-20 20:00:00,19.75,2018-06-20 20:00:00,69.0,2018-06-20 20:00:00,0.0,105.1096
2018-06-20 20:15:00,9.1568,2018-06-20 20:15:00,13.75,2018-06-20 20:15:00,34.0,2018-06-20 20:15:00,0.0,56.906800000000004
2018-06-20 20:30:00,2.9368,2018-06-20 20:30:00,6.5,2018-06-20 20:30:00,7.0,2018-06-20 20:30:00,0.0,16.436799999999998
2018-06-20 20:45:00,0.0328,2018-06-20 20:45:00,0.5,2018-06-20 20:45:00,0.0,2018-06-20 20:45:00,0.0,0.5328
2018-06-20 21:00:00,0.0,2018-06-20 21:00:00,0.0,2018-06-20 21:00:00,0.0,2018-06-20 21:00:00,0.0,0.0
2018-06-20 21:15:00,0.0,2018-06-20 21:15:00,0.0,2018-06-20 21:15:00,0.0,2018-06-20 21:15:00,0.0,0.0
2018-06-20 21:30:00,0.0,2018-06-20 21:30:00,0.0,2018-06-20 21:30:00,0.0,2018-06-20 21:30:00,0.0,0.0
2018-06-20 21:45:00,0.0,2018-06-20 21:45:00,0.0,2018-06-20 21:45:00,0.0,2018-06-20 21:45:00,0.0,0.0
2018-06-20 22:00:00,0.0,2018-06-20 22:00:00,0.0,2018-06-20 22:00:00,0.0,2018-06-20 22:00:00,0.0,0.0
2018-06-20 22:15:00,0.0,2018-06-20 22:15:00,0.0,2018-06-20 22:15:00,0.0,2018-06-20 22:15:00,0.0,0.0
2018-06-20 22:30:00,0.0,2018-06-20 22:30:00,0.0,2018-06-20 22:30:00,0.0,2018-06-20 22:30:00,0.0,0.0
2018-06-20 22:45:00,0.0,2018-06-20 22:45:00,0.0,2018-06-20 22:45:00,0.0,2018-06-20 22:45:00,0.0,0.0
2018-06-20 23:00:00,0.0,2018-06-20 23:00:00,0.0,2018-06-20 23:00:00,0.0,2018-06-20 23:00:00,0.0,0.0
2018-06-20 23:15:00,0.0,2018-06-20 23:15:00,0.0,2018-06-20 23:15:00,0.0,2018-06-20 23:15:00,0.0,0.0
2018-06-20 23:30:00,0.0,2018-06-20 23:30:00,0.0,2018-06-20 23:30:00,0.0,2018-06-20 23:30:00,0.0,0.0
2018-06-20 23:45:00,0.0,2018-06-20 23:45:00,0.0,2018-06-20 23:45:00,0.0,2018-06-20 23:45:00,0.0,0.0
2018-06-21 00:00:00,0.0,2018-06-21 00:00:00,0.0,2018-06-21 00:00:00,0.0,2018-06-21 00:00:00,0.0,0.0
2018-06-21 00:15:00,0.0,2018-06-21 00:15:00,0.0,2018-06-21 00:15:00,0.0,2018-06-21 00:15:00,0.0,0.0
2018-06-21 00:30:00,0.0,2018-06-21 00:30:00,0.0,2018-06-21 00:30:00,0.0,2018-06-21 00:30:00,0.0,0.0
2018-06-21 00:45:00,0.0,2018-06-21 00:45:00,0.0,2018-06-21 00:45:00,0.0,2018-06-21 00:45:00,0.0,0.0
2018-06-21 01:00:00,0.0,2018-06-21 01:00:00,0.0,2018-06-21 01:00:00,0.0,2018-06-21 01:00:00,0.0,0.0
2018-06-21 01:15:00,0.0,2018-06-21 01:15:00,0.0,2018-06-21 01:15:00,0.0,2018-06-21 01:15:00,0.0,0.0
2018-06-21 01:30:00,0.0,2018-06-21 01:30:00,0.0,2018-06-21 01:30:00,0.0,2018-06-21 01:30:00,0.0,0.0
2018-06-21 01:45:00,0.0,2018-06-21 01:45:00,0.0,2018-06-21 01:45:00,0.0,2018-06-21 01:45:00,0.0,0.0
2018-06-21 02:00:00,0.0,2018-06-21 02:00:00,0.0,2018-06-21 02:00:00,0.0,2018-06-21 02:00:00,0.0,0.0
2018-06-21 02:15:00,0.0,2018-06-21 02:15:00,0.0,2018-06-21 02:15:00,0.0,2018-06-21 02:15:00,0.0,0.0
2018-06-21 02:30:00,0.0,2018-06-21 02:30:00,0.0,2018-06-21 02:30:00,0.0,2018-06-21 02:30:00,0.0,0.0
2018-06-21 02:45:00,0.0,2018-06-21 02:45:00,0.0,2018-06-21 02:45:00,0.0,2018-06-21 02:45:00,0.0,0.0
2018-06-21 03:00:00,0.0,2018-06-21 03:00:00,0.0,2018-06-21 03:00:00,0.0,2018-06-21 03:00:00,0.0,0.0
2018-06-21 03:15:00,0.0,2018-06-21 03:15:00,0.0,2018-06-21 03:15:00,0.0,2018-06-21 03:15:00,0.0,0.0
2018-06-21 03:30:00,0.0,2018-06-21 03:30:00,0.0,2018-06-21 03:30:00,0.0,2018-06-21 03:30:00,0.0,0.0
2018-06-21 03:45:00,0.0,2018-06-21 03:45:00,0.0,2018-06-21 03:45:00,0.0,2018-06-21 03:45:00,0.0,0.0
2018-06-21 04:00:00,0.0,2018-06-21 04:00:00,0.0,2018-06-21 04:00:00,0.0,2018-06-21 04:00:00,0.0,0.0
2018-06-21 04:15:00,0.0,2018-06-21 04:15:00,0.0,2018-06-21 04:15:00,0.0,2018-06-21 04:15:00,0.0,0.0
2018-06-21 04:30:00,0.0,2018-06-21 04:30:00,0.0,2018-06-21 04:30:00,0.0,2018-06-21 04:30:00,0.0,0.0
2018-06-21 04:45:00,0.0004,2018-06-21 04:45:00,0.0,2018-06-21 04:45:00,0.0,2018-06-21 04:45:00,0.0,0.0004
2018-06-21 05:00:00,0.5168,2018-06-21 05:00:00,0.0,2018-06-21 05:00:00,0.0,2018-06-21 05:00:00,0.0,0.5168
2018-06-21 05:15:00,4.8512,2018-06-21 05:15:00,0.25,2018-06-21 05:15:00,11.0,2018-06-21 05:15:00,0.0,16.1012
2018-06-21 05:30:00,9.2924,2018-06-21 05:30:00,16.0,2018-06-21 05:30:00,29.0,2018-06-21 05:30:00,0.0,54.2924
2018-06-21 05:45:00,10.9584,2018-06-21 05:45:00,23.0,2018-06-21 05:45:00,54.0,2018-06-21 05:45:00,0.0,87.9584
2018-06-21 06:00:00,12.5436,2018-06-21 06:00:00,30.25,2018-06-21 06:00:00,96.0,2018-06-21 06:00:00,10.2,148.9936
2018-06-21 06:15:00,34.2004,2018-06-21 06:15:00,57.0,2018-06-21 06:15:00,129.0,2018-06-21 06:15:00,43.5,263.7004
