Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,22,8,42,301,19.9,4,327.422,25.873,1119.353,1072.991
7,22,9,46,342,20.4,3,381.774,28.779,1288.385,1237.091
7,22,10,51,368,20.8,3,420.195,30.214,1408.651,1353.687
7,22,11,52,373,21.2,3,429.829,30.933,1436.03,1380.211
7,22,12,47,357,21.6,3,407.333,30.831,1361.537,1308.027
7,22,13,41,322,21.5,3,360.895,29.588,1213.452,1164.377
7,22,14,37,275,21.5,3,302.642,28.102,1024.437,980.727
7,22,15,35,220,21.4,3,237.802,26.321,810.601,772.561
7,22,16,39,162,20.5,2,173.475,24.208,593.922,561.193
7,22,17,0,112,19.7,2,105.159,21.326,367.651,340.003
7,22,18,0,45,18.8,2,41.947,18.436,148.611,125.428
7,22,19,0,0,18.3,3,0,18.3,0,0
7,22,20,0,0,17.8,4,0,17.8,0,0
7,22,21,0,0,17.3,5,0,17.3,0,0
7,22,22,0,0,16.7,4,0,16.7,0,0
7,22,23,0,0,16.1,3,0,16.1,0,0
7,23,0,0,0,15.5,2,0,15.5,0,0
7,23,1,0,0,15.3,2,0,15.3,0,0
7,23,2,0,0,15.1,2,0,15.1,0,0
7,23,3,0,6,14.9,2,0,14.9,0,0
7,23,4,0,35,14.1,2,30.368,12.928,110.289,87.842
7,23,5,3,63,13.3,2,59.178,13.025,214.221,189.747
7,23,6,3,91,12.5,3,87.234,13.031,316.107,289.55
7,23,7,3,118,12.4,2,113.951,13.844,411.889,383.285
7,23,8,3,142,12.4,1,137.846,15.113,495.663,465.199
7,23,9,3,164,12.3,1,159.889,15.872,573.052,540.813
7,23,10,3,178,12.7,1,174.107,16.86,621.256,587.881
7,23,11,3,181,13.2,1,177.332,17.545,630.81,597.208
7,23,12,3,171,13.6,1,167.463,17.642,595.439,562.675
7,23,13,3,153,13.9,0,149.51,19.22,527.784,496.59
7,23,14,3,130,14.3,0,126.631,18.477,448.503,419.095
7,23,15,3,103,14.6,0,99.996,17.344,355.889,328.492
7,23,16,3,76,14.5,0,73.568,15.662,263.574,238.104
7,23,17,0,111,14.3,1,104.234,15.705,373.882,346.101
7,23,18,0,44,14.2,2,41.039,13.703,148.532,125.351
7,23,19,0,0,13.3,2,0,13.3,0,0
7,23,20,0,0,12.4,2,0,12.4,0,0
7,23,21,0,0,11.5,3,0,11.5,0,0
7,23,22,0,0,11.7,2,0,11.7,0,0
7,23,23,0,0,12,2,0,12,0,0
7,24,0,0,0,12.2,2,0,12.2,0,0
7,24,1,0,0,12.9,2,0,12.9,0,0
7,24,2,0,0,13.6,2,0,13.6,0,0
7,24,3,0,5,14.3,2,0,14.3,0,0
7,24,4,0,34,14.1,2,29.588,12.905,107.468,85.074
7,24,5,3,62,13.9,2,58.249,13.608,210.306,185.911
7,24,6,3,91,13.7,2,87.228,14.316,314.274,287.755
7,24,7,3,117,14.3,2,112.994,15.745,404.959,376.506
7,24,8,41,298,15,2,323.841,22.296,1125.801,1079.256
7,24,9,45,339,15.6,2,378.024,25.049,1298.497,1246.9
7,24,10,51,366,16.5,2,418.32,27.185,1422.831,1367.425
7,24,11,147,393,17.5,2,555.86,31.888,1848.491,1778.958
7,24,12,135,380,18.4,2,528.427,32.495,1752.059,1685.874
7,24,13,118,348,19.1,2,467.719,31.526,1557.781,1498.079
7,24,14,196,297,19.9,2,459.214,31.903,1524.281,1465.661
7,24,15,191,239,20.6,3,361.283,28.825,1210.595,1161.603
7,24,16,113,175,20,2,221.588,25.404,747.02,710.584
7,24,17,0,136,19.3,1,126.94,22.326,441.753,412.493
7,24,18,0,42,18.7,1,39.283,18.339,139.234,116.232
7,24,19,0,0,17.6,1,0,17.6,0,0
7,24,20,0,0,16.4,1,0,16.4,0,0
7,24,21,0,0,15.3,2,0,15.3,0,0
7,24,22,0,0,15,1,0,15,0,0
7,24,23,0,0,14.6,1,0,14.6,0,0
7,25,0,0,0,14.3,1,0,14.3,0,0
7,25,1,0,0,13.7,1,0,13.7,0,0
7,25,2,0,0,13,1,0,13,0,0
7,25,3,0,20,12.4,2,0,12.4,0,0
7,25,4,0,151,13.7,2,40.034,12.789,145.485,122.362
7,25,5,635,65,15,2,121.037,16.512,307.408,281.033
7,25,6,666,115,16.3,3,322.426,22.74,999.11,956.094
7,25,7,444,212,17.5,3,445.173,27.365,1474.693,1417.656
7,25,8,459,248,18.8,3,581.665,32.145,1917.707,1845.717
7,25,9,414,295,20,3,666.643,35.614,2173.287,2091.841
7,25,10,444,301,20.9,2,748.681,40.852,2380.63,2291.067
7,25,11,345,343,21.8,2,708.686,40.966,2252.746,2168.237
7,25,12,321,339,22.7,2,677.03,40.93,2152.457,2071.804
7,25,13,287,321,22.9,2,602.642,39.162,1932.423,1859.905
7,25,14,348,261,23.2,2,550.046,37.901,1771.01,1704.174
7,25,15,340,212,23.4,3,433.688,33.533,1415.418,1360.244
7,25,16,429,137,22.7,3,331.002,30.156,1061.193,1016.467
7,25,17,0,213,22.1,3,195.138,26.087,667.223,632.746
7,25,18,0,99,21.4,3,80.388,22.281,279.809,254.005
7,25,19,0,0,20,3,0,20,0,0
7,25,20,0,0,18.6,3,0,18.6,0,0
7,25,21,0,0,17.2,3,0,17.2,0,0
7,25,22,0,0,16.9,3,0,16.9,0,0
7,25,23,0,0,16.7,3,0,16.7,0,0
7,26,0,0,0,16.4,3,0,16.4,0,0
7,26,1,0,0,15.9,3,0,15.9,0,0
7,26,2,0,0,15.5,3,0,15.5,0,0
7,26,3,0,20,15,4,0,15,0,0
7,26,4,0,181,16,3,17.413,14.717,62.737,41.183
7,26,5,633,77,17,2,131.505,18.756,342.764,315.646
7,26,6,700,82,18,2,300.031,24.726,906.201,865.679
7,26,7,635,157,19.1,2,491.482,31.42,1584.154,1523.592
7,26,8,454,249,20.2,3,578.831,33.574,1895.089,1823.907
7,26,9,412,295,21.3,4,664.774,35.427,2169.169,2087.881
7,26,10,339,340,21.9,4,681.373,36.538,2214.179,2131.164
7,26,11,145,392,22.6,4,553.03,34.557,1815.237,1746.868
7,26,12,46,353,23.2,4,402.581,31.702,1339.983,1287.131
7,26,13,40,318,23.7,4,356.194,30.909,1190.042,1141.65
7,26,14,105,299,24.1,4,388.843,31.916,1291.444,1240.059
7,26,15,102,240,24.6,4,305.431,30.699,1016.9,973.398
7,26,16,111,173,24.3,2,218.582,29.484,722.646,686.815
7,26,17,0,106,24.1,1,99.622,26.334,340.235,313.171
7,26,18,0,40,23.8,0,37.456,23.574,129.592,106.776
7,26,19,0,0,22.4,0,0,22.4,0,0
7,26,20,0,0,20.9,0,0,20.9,0,0
7,26,21,0,0,19.5,1,0,19.5,0,0
7,26,22,0,0,19.1,1,0,19.1,0,0
7,26,23,0,0,18.7,1,0,18.7,0,0
7,27,0,0,0,18.3,1,0,18.3,0,0
7,27,1,0,0,17.7,1,0,17.7,0,0
7,27,2,0,0,17.2,1,0,17.2,0,0
7,27,3,0,4,16.6,1,0,16.6,0,0
7,27,4,0,33,16.4,1,28.63,14.926,103.055,80.745
7,27,5,3,61,16.2,1,57.213,15.828,204.523,180.243
7,27,6,3,88,16,2,84.387,16.577,300.938,274.698
7,27,7,3,115,16.5,2,111.083,17.919,394.203,365.983
7,27,8,3,140,16.9,2,135.932,19.102,480.021,449.909
7,27,9,3,162,17.4,2,157.97,20.298,554.882,523.065
7,27,10,3,175,17.9,1,171.201,22.006,596.658,563.866
7,27,11,3,179,18.3,1,175.401,22.615,609.577,576.479
7,27,12,3,169,18.8,1,165.529,22.825,574.703,542.424
7,27,13,3,150,19.3,1,146.6,22.673,509.337,478.563
7,27,14,3,127,19.8,1,123.73,22.345,430.495,401.484
7,27,15,2,101,20.3,1,97.43,21.882,339.657,312.604
7,27,16,3,73,20.1,1,70.691,20.663,247.541,222.397
7,27,17,0,47,19.8,1,44.591,19.348,157.322,133.971
7,27,18,0,16,19.6,2,15.147,18.308,53.694,32.307
7,27,19,0,0,18.7,1,0,18.7,0,0
7,27,20,0,0,17.7,1,0,17.7,0,0
7,27,21,0,0,16.8,1,0,16.8,0,0
7,27,22,0,0,16.3,1,0,16.3,0,0
7,27,23,0,0,15.8,1,0,15.8,0,0
7,28,0,0,0,15.3,1,0,15.3,0,0
7,28,1,0,0,15,1,0,15,0,0
7,28,2,0,0,14.6,1,0,14.6,0,0
7,28,3,0,7,14.3,1,0,14.3,0,0
7,28,4,0,91,15,1,50.184,14.203,181.225,157.406
7,28,5,265,125,15.7,1,132.113,17.929,418.613,389.862
7,28,6,217,197,16.4,1,253.364,22.996,839.185,800.412
7,28,7,275,250,17.8,1,391.326,29.289,1293.884,1242.425
7,28,8,451,249,19.1,1,576.063,36.716,1856.824,1786.997
7,28,9,684,190,20.5,2,787.654,41.171,2495.396,2401.168
7,28,10,720,187,21.3,2,890.921,45.107,2771.331,2665.386
7,28,11,523,271,22,2,817.993,44.283,2556.333,2459.579
7,28,12,491,274,22.8,2,784.187,44.008,2454.067,2361.533
7,28,13,371,293,22.9,2,658.662,40.888,2093.479,2015.052
7,28,14,190,294,22.9,2,451.197,35.255,1473.223,1416.233
7,28,15,101,237,23,3,301.757,29.814,1008.881,965.599
7,28,16,263,160,22.4,2,275.413,29.056,897.882,857.579
7,28,17,0,172,21.8,1,159.07,26.163,543.705,512.145
7,28,18,0,73,21.2,1,62.401,21.847,217.637,193.096
7,28,19,0,0,19.4,1,0,19.4,0,0
7,28,20,0,0,17.6,1,0,17.6,0,0
7,28,21,0,0,15.8,1,0,15.8,0,0
7,28,22,0,0,14.9,1,0,14.9,0,0
7,28,23,0,0,14.1,2,0,14.1,0,0
7,29,0,0,0,13.2,3,0,13.2,0,0
7,29,1,0,0,13.7,3,0,13.7,0,0
7,29,2,0,0,14.2,3,0,14.2,0,0
7,29,3,0,7,14.7,4,0,14.7,0,0
7,29,4,0,124,15.3,4,44.879,14.75,161.67,138.234
7,29,5,628,63,16,4,113.857,17.095,286.841,260.892
7,29,6,654,115,16.6,4,314.703,22.276,974.651,932.3
7,29,7,434,211,17.7,4,433.962,26.391,1443.196,1387.153
7,29,8,449,249,18.8,4,574.337,30.745,1906.15,1834.573
7,29,9,406,295,19.9,5,659.185,32.42,2182.805,2100.995
7,29,10,437,302,20.6,5,742.572,34.87,2432.884,2341.213
7,29,11,441,304,21.4,5,772.087,36.377,2511.476,2416.584
7,29,12,413,304,22.1,5,739.719,36.506,2404.555,2314.029
7,29,13,369,293,22.3,5,656.695,35.057,2149.022,2068.5
7,29,14,340,261,22.5,5,542.907,32.929,1791.376,1723.836
7,29,15,331,210,22.7,5,424.746,30.659,1405.38,1350.518
7,29,16,416,136,21.6,4,321.996,28.107,1041.526,997.345
7,29,17,0,179,20.6,4,165.233,23.481,571.926,539.713
7,29,18,0,70,19.5,4,59.993,19.72,211.3,186.885
7,29,19,0,0,18.5,3,0,18.5,0,0
7,29,20,0,0,17.5,3,0,17.5,0,0
7,29,21,0,0,16.5,3,0,16.5,0,0
7,29,22,0,0,15.9,3,0,15.9,0,0
7,29,23,0,0,15.3,3,0,15.3,0,0
7,30,0,0,0,14.7,3,0,14.7,0,0
7,30,1,0,0,13.9,3,0,13.9,0,0
7,30,2,0,0,13.2,3,0,13.2,0,0
7,30,3,0,6,12.4,3,0,12.4,0,0
7,30,4,0,168,13.6,2,17.502,12.057,63.809,42.235
7,30,5,627,63,14.7,1,112.626,16.084,285.166,259.252
7,30,6,649,115,15.9,1,312.18,24.263,957.412,915.525
7,30,7,432,211,17.7,1,432.489,30.719,1408.671,1353.706
7,30,8,444,250,19.6,2,571.54,34.396,1863.399,1793.341
7,30,9,405,295,21.4,3,658.164,36.77,2133.22,2053.297
7,30,10,435,302,21.8,2,740.545,41.494,2347.021,2258.801
7,30,11,337,343,22.3,2,700.599,41.224,2224.093,2140.695
7,30,12,311,339,22.7,2,667.102,40.657,2123.799,2044.232
7,30,13,368,293,22.7,2,655.623,40.27,2090.319,2012.01
7,30,14,338,260,22.8,2,540.049,37.415,1742.864,1676.994
7,30,15,395,195,22.8,3,455.123,33.408,1483.881,1426.553
7,30,16,415,135,21.6,2,319.943,29.92,1025.429,981.692
7,30,17,0,168,20.5,2,155.462,23.998,536.809,505.408
7,30,18,0,56,19.3,2,49.693,19.337,175.33,151.626
7,30,19,0,0,18.2,2,0,18.2,0,0
7,30,20,0,0,17,2,0,17,0,0
7,30,21,0,0,15.9,3,0,15.9,0,0
7,30,22,0,0,14.9,3,0,14.9,0,0
7,30,23,0,0,13.9,3,0,13.9,0,0
7,31,0,0,0,12.9,3,0,12.9,0,0
7,31,1,0,0,12.5,2,0,12.5,0,0
7,31,2,0,0,12,1,0,12,0,0
7,31,3,0,1,11.6,1,0,11.6,0,0
7,31,4,0,134,12.9,0,37.631,10.601,138.083,115.103
7,31,5,625,63,14.2,0,111.311,16.179,281.985,256.137
7,31,6,650,114,15.5,0,310.532,26.636,940.504,899.07
7,31,7,623,157,17.6,1,481.574,32.095,1545.462,1486.159
7,31,8,637,184,19.7,2,640.504,36.406,2063.053,1985.76
7,31,9,676,192,21.8,3,781.586,40.129,2489.141,2395.171
7,31,10,512,271,22.1,3,779.946,40.712,2481.631,2387.969
7,31,11,336,342,22.5,3,698.49,39.258,2239.582,2155.584
7,31,12,232,360,22.8,4,612.715,36.049,1996.287,1921.455
7,31,13,205,335,23,4,533.45,34.404,1751.62,1685.45
7,31,14,100,294,23,4,372.685,30.823,1244.284,1194.303
7,31,15,97,234,23.2,5,291.316,28.297,980.99,938.466
7,31,16,106,167,22.5,5,210.008,25.867,706.04,670.617
7,31,17,0,142,21.7,5,132.206,23.398,457.787,428.172
7,31,18,0,47,20.9,5,42.624,20.699,149.452,126.253
7,31,19,0,0,19.4,4,0,19.4,0,0
7,31,20,0,0,17.9,4,0,17.9,0,0
7,31,21,0,0,16.3,4,0,16.3,0,0
7,31,22,0,0,15.6,3,0,15.6,0,0
7,31,23,0,0,14.9,3,0,14.9,0,0
8,1,0,0,0,14.9,3,0,14.9,0,0
8,1,1,0,0,13.7,2,0,13.7,0,0
8,1,2,0,0,12.7,1,0,12.7,0,0
8,1,3,0,0,11.6,1,0,11.6,0,0
8,1,4,0,84,12.1,1,46.751,11.109,171.163,147.541
8,1,5,151,126,12.6,1,118.664,14.306,400.278,371.927
8,1,6,215,192,13.2,1,247.043,19.516,830.234,791.692
8,1,7,203,257,13.7,1,357.417,24.163,1214.674,1165.563
8,1,8,209,310,14.4,1,458.671,28.497,1543.508,1484.268
8,1,9,230,345,15,1,548.094,32.227,1817.548,1749.099
8,1,10,140,381,15.4,1,528.615,32.437,1752.971,1686.755
8,1,11,141,387,15.7,1,544.412,33.106,1799.694,1731.866
8,1,12,44,346,16.1,1,393.95,29.063,1328.041,1275.552
8,1,13,114,341,15.6,2,457.374,27.376,1553.935,1494.357
8,1,14,103,292,15.2,3,380.273,23.885,1312.153,1260.145
8,1,15,181,231,14.7,4,345.856,21.616,1198.424,1149.788
8,1,16,108,165,14.3,3,208.806,18.586,725.7,689.794
8,1,17,0,123,13.8,2,115.021,15.727,412.533,383.915
8,1,18,0,31,13.4,1,29.374,12.496,106.885,84.502
8,1,19,0,0,12.9,2,0,12.9,0,0
8,1,20,0,0,12.5,3,0,12.5,0,0
8,1,21,0,0,12,4,0,12,0,0
8,1,22,0,0,11.4,3,0,11.4,0,0
8,1,23,0,0,10.8,2,0,10.8,0,0
8,2,0,0,0,10.2,2,0,10.2,0,0
8,2,1,0,0,10.2,2,0,10.2,0,0
8,2,2,0,0,10.1,3,0,10.1,0,0
8,2,3,0,0,10.1,4,0,10.1,0,0
8,2,4,0,29,10.3,3,25.293,9.101,93.421,71.293
8,2,5,3,57,10.4,2,53.363,9.889,195.86,171.752
8,2,6,3,85,10.6,2,81.528,10.988,298.057,271.876
8,2,7,3,111,11.3,1,107.263,12.796,389.497,361.379
8,2,8,39,288,11.9,1,313.226,20.284,1098.994,1053.208
8,2,9,43,330,12.6,1,368.119,23.739,1272.225,1221.415
8,2,10,48,356,12.3,1,406.152,24.893,1396.468,1341.882
8,2,11,3,174,11.9,1,170.541,17.251,607.461,574.413
8,2,12,3,165,11.6,2,161.645,14.658,582.544,550.082
8,2,13,38,310,12.7,2,346.721,20.782,1215.088,1165.965
8,2,14,34,263,13.7,2,288.75,20.847,1011.198,967.852
8,2,15,97,231,14.8,3,288.201,20.851,1004.854,961.682
8,2,16,36,149,13.9,3,159.41,16.832,564.304,532.268
8,2,17,0,97,13,4,91.261,13.799,330.157,303.305
8,2,18,0,13,12.1,5,12.303,11.099,45.046,23.819
8,2,19,0,0,11.6,3,0,11.6,0,0
8,2,20,0,0,11.1,2,0,11.1,0,0
8,2,21,0,0,10.6,1,0,10.6,0,0
8,2,22,0,0,10.3,1,0,10.3,0,0
8,2,23,0,0,10.1,1,0,10.1,0,0
8,3,0,0,0,9.8,2,0,9.8,0,0
8,3,1,0,0,9.8,2,0,9.8,0,0
8,3,2,0,0,9.7,2,0,9.7,0,0
8,3,3,0,0,9.7,3,0,9.7,0,0
8,3,4,0,28,10.2,3,24.498,8.979,90.533,68.459
8,3,5,54,116,10.7,4,102.434,11.423,364.594,337.012
8,3,6,40,178,11.2,5,180.354,13.519,645.447,611.495
8,3,7,37,235,11.1,5,248.328,14.884,890.462,850.354
8,3,8,3,135,11.1,5,131.133,12.692,476.638,446.602
8,3,9,3,157,11,5,153.154,12.829,556.436,524.582
8,3,10,3,171,11.2,5,167.347,13.348,606.631,573.603
8,3,11,3,174,11.3,5,170.55,13.535,617.731,584.44
8,3,12,3,165,11.5,5,161.652,13.568,585.415,552.886
8,3,13,3,146,11.3,4,142.722,13.231,517.629,486.666
8,3,14,2,123,11.2,3,119.07,12.728,432.788,403.726
8,3,15,3,96,11,2,93.234,11.963,339.898,312.841
8,3,16,2,69,11,3,66.407,11.089,242.884,217.834
8,3,17,0,42,11,4,39.836,10.419,146.29,123.152
8,3,18,0,13,11,5,12.303,9.9,45.285,24.053
8,3,19,0,0,10.8,4,0,10.8,0,0
8,3,20,0,0,10.6,3,0,10.6,0,0
8,3,21,0,0,10.4,3,0,10.4,0,0
8,3,22,0,0,10.5,3,0,10.5,0,0
8,3,23,0,0,10.5,3,0,10.5,0,0
8,4,0,0,0,10.6,3,0,10.6,0,0
8,4,1,0,0,10.7,3,0,10.7,0,0
8,4,2,0,0,10.9,3,0,10.9,0,0
8,4,3,0,0,11,4,0,11,0,0
8,4,4,0,28,11.6,5,24.405,10.679,89.522,67.467
8,4,5,52,115,12.2,6,101.126,12.782,358.141,330.696
8,4,6,39,176,12.8,7,178.208,14.665,634.581,600.889
8,4,7,37,234,12.8,7,247.434,15.864,883.325,843.405
8,4,8,3,135,12.8,7,131.141,14.065,473.76,443.789
8,4,9,3,156,12.8,8,152.187,14.154,549.665,517.968
8,4,10,3,171,13.1,7,167.359,14.849,602.614,569.681
8,4,11,3,173,13.5,6,169.576,15.496,608.833,575.753
8,4,12,3,164,13.8,5,160.677,15.872,575.903,543.597
8,4,13,3,146,14.8,6,142.726,16.327,510.502,479.702
8,4,14,33,260,15.8,7,285.026,19.463,1004.517,961.354
8,4,15,32,206,16.8,9,222.362,19.176,783.453,746.102
8,4,16,35,146,15.8,7,156.015,17.471,550.649,518.929
8,4,17,0,93,14.8,5,87.549,15.424,314.43,287.908
8,4,18,0,27,13.8,3,25.609,12.911,93.013,70.892
8,4,19,0,0,13.5,3,0,13.5,0,0
8,4,20,0,0,13.3,3,0,13.3,0,0
8,4,21,0,0,13,4,0,13,0,0
8,4,22,0,0,12.7,4,0,12.7,0,0
8,4,23,0,0,12.3,4,0,12.3,0,0
8,5,0,0,0,12,4,0,12,0,0
8,5,1,0,0,12.2,3,0,12.2,0,0
8,5,2,0,0,12.4,3,0,12.4,0,0
8,5,3,0,0,12.6,3,0,12.6,0,0
8,5,4,0,94,13.2,3,42.726,12.483,155.478,132.162
8,5,5,544,84,13.8,3,116.099,15.015,322.046,295.365
8,5,6,641,112,14.4,4,300.97,19.77,936.752,895.419
8,5,7,424,207,15.2,5,421.834,22.622,1426.029,1370.523
8,5,8,364,269,16.1,6,528.57,24.789,1805.686,1737.649
8,5,9,300,324,16.9,7,592.51,25.936,2024.358,1948.496
8,5,10,326,337,17.7,7,665.448,27.984,2254.226,2169.659
8,5,11,430,303,18.6,7,759.049,30.473,2541.383,2445.251
8,5,12,401,302,19.4,8,724.688,29.882,2433.142,2341.459
8,5,13,358,290,19.7,7,632.635,29.623,2125.597,2045.962
8,5,14,396,238,20.1,7,568.626,28.902,1911.988,1840.203
8,5,15,385,191,20.4,7,441.705,27.1,1483.405,1426.091
8,5,16,414,128,19.8,6,308.184,24.681,1008.654,965.378
8,5,17,0,180,19.2,5,165.823,21.676,578.802,546.428
8,5,18,0,49,18.6,4,43.015,18.428,152.401,129.145
8,5,19,0,0,17.1,3,0,17.1,0,0
8,5,20,0,0,15.5,2,0,15.5,0,0
8,5,21,0,0,14,2,0,14,0,0
8,5,22,0,0,13.5,1,0,13.5,0,0
8,5,23,0,0,12.9,1,0,12.9,0,0
8,6,0,0,0,12.4,1,0,12.4,0,0
8,6,1,0,0,12.1,0,0,12.1,0,0
8,6,2,0,0,11.9,0,0,11.9,0,0
8,6,3,0,0,11.6,0,0,11.6,0,0
8,6,4,0,116,12.5,0,34.96,10.046,128.594,105.797
8,6,5,613,74,13.5,0,114.865,15.594,306.209,279.859
8,6,6,693,75,14.4,1,279.26,21.731,842.172,803.321
8,6,7,729,100,16.3,1,473.208,30.428,1518.263,1459.836
8,6,8,749,123,18.1,1,650.712,38.276,2072.143,1994.512
8,6,9,759,142,20,1,791.918,44.824,2461.024,2368.206
8,6,10,764,155,21,2,889.256,44.793,2770.322,2664.421
8,6,11,766,158,21.9,3,931.224,44.153,2911.958,2799.77
8,6,12,763,150,22.9,4,911.285,42.818,2869.042,2758.778
8,6,13,756,132,23.2,4,832.748,41.45,2637.856,2537.668
8,6,14,577,182,23.6,4,654.801,37.986,2103.985,2025.163
8,6,15,565,146,23.9,4,509.685,34.88,1642.243,1579.766
8,6,16,410,128,22.6,2,305.64,30.719,971.639,929.369
8,6,17,0,158,21.3,1,146.31,25.401,501.888,471.284
8,6,18,0,38,20,0,34.602,20.284,121.556,98.893
8,6,19,0,0,17.7,0,0,17.7,0,0
8,6,20,0,0,15.3,1,0,15.3,0,0
8,6,21,0,0,13,2,0,13,0,0
8,6,22,0,0,12.8,2,0,12.8,0,0
8,6,23,0,0,12.5,3,0,12.5,0,0
8,7,0,0,0,12.3,4,0,12.3,0,0
8,7,1,0,0,11.8,3,0,11.8,0,0
8,7,2,0,0,11.3,2,0,11.3,0,0
8,7,3,0,0,10.8,2,0,10.8,0,0
8,7,4,0,113,12.5,1,34.463,11.102,126.18,103.429
8,7,5,541,82,14.3,0,111.989,16.277,308.785,282.381
8,7,6,440,150,16,0,274.666,25.763,857.82,818.565
8,7,7,348,224,17.6,0,399.998,33.278,1289.696,1238.363
8,7,8,270,292,19.2,0,487.657,38.701,1559.108,1499.363
8,7,9,220,342,20.8,0,536.687,42.407,1691.489,1627.363
8,7,10,241,360,21.7,0,610.927,45.926,1892.625,1821.531
8,7,11,136,381,22.5,1,533.764,39.719,1707.466,1642.8
8,7,12,125,367,23.4,2,506.221,36.774,1643.401,1580.885
8,7,13,109,334,23.4,1,445.877,37.579,1441.36,1385.375
8,7,14,98,285,23.4,1,361.844,34.817,1184.616,1136.381
8,7,15,94,224,23.4,1,278.963,31.923,922.747,881.786
8,7,16,103,156,21.9,1,196.972,27.48,656.055,621.848
8,7,17,0,88,20.5,1,82.891,21.995,288.904,262.912
8,7,18,0,21,19,2,19.904,17.956,70.671,48.969
8,7,19,0,0,18.4,2,0,18.4,0,0
8,7,20,0,0,17.7,3,0,17.7,0,0
8,7,21,0,0,17.1,4,0,17.1,0,0
8,7,22,0,0,17,4,0,17,0,0
8,7,23,0,0,16.9,4,0,16.9,0,0
8,8,0,0,0,16.8,5,0,16.8,0,0
8,8,1,0,0,16.7,4,0,16.7,0,0
8,8,2,0,0,16.5,4,0,16.5,0,0
8,8,3,0,0,16.4,4,0,16.4,0,0
8,8,4,0,24,17.2,3,21.204,16.037,75.942,54.142
8,8,5,51,109,18.1,2,95.055,18.889,327.643,300.844
8,8,6,37,170,18.9,1,172.119,22.728,590.769,558.114
8,8,7,35,228,20.2,3,240.892,24.851,825.156,786.743
8,8,8,37,280,21.5,5,304.472,26.612,1037.172,993.111
8,8,9,41,322,22.8,8,359.006,27.501,1218.903,1169.668
8,8,10,46,348,21.6,6,396.742,27.957,1344.467,1291.479
8,8,11,3,171,20.4,4,167.648,23.488,580.264,547.855
8,8,12,3,161,19.2,3,157.759,21.835,550.249,518.538
8,8,13,3,142,19.5,2,138.832,21.985,483.886,453.687
8,8,14,32,254,19.7,1,278.361,27.135,946.525,904.93
8,8,15,32,200,20,1,216.453,26.172,738.108,701.894
8,8,16,34,139,19.7,1,148.661,23.406,510.33,479.534
8,8,17,0,108,19.3,1,101.204,21.112,354.173,326.812
8,8,18,0,24,19,2,22.761,18.098,80.764,58.873
8,8,19,0,0,18.1,2,0,18.1,0,0
8,8,20,0,0,17.3,2,0,17.3,0,0
8,8,21,0,0,16.4,3,0,16.4,0,0
8,8,22,0,0,16.1,3,0,16.1,0,0
8,8,23,0,0,15.7,3,0,15.7,0,0
8,9,0,0,0,15.4,3,0,15.4,0,0
8,9,1,0,0,14.7,2,0,14.7,0,0
8,9,2,0,0,13.9,1,0,13.9,0,0
8,9,3,0,0,13.2,1,0,13.2,0,0
8,9,4,0,90,14.2,1,38.587,12.989,140.102,117.083
8,9,5,261,109,15.1,1,111.096,16.557,354.104,326.746
8,9,6,2,79,16.1,2,75.549,16.625,269.472,243.88
8,9,7,3,107,16.8,2,103.451,17.984,366.97,339.337
8,9,8,3,131,17.4,2,127.299,19.347,449.014,419.594
8,9,9,3,153,18.1,3,149.308,20.409,524.18,493.068
8,9,10,3,166,18.5,2,162.503,21.583,567.453,535.343
8,9,11,3,170,18.9,1,166.673,22.897,578.482,546.116
8,9,12,3,161,19.3,0,157.765,24.996,542.214,510.689
8,9,13,3,142,18.7,0,138.834,23.545,480.395,450.275
8,9,14,3,118,18,0,115.001,21.624,401.453,373.077
8,9,15,2,92,17.4,1,88.743,18.582,314.079,287.565
8,9,16,35,138,16.9,1,148.072,19.882,516.475,485.539
8,9,17,0,106,16.3,1,99.353,17.985,352.714,325.384
8,9,18,0,26,15.8,2,24.509,14.86,88.245,66.215
8,9,19,0,0,15.5,2,0,15.5,0,0
8,9,20,0,0,15.2,2,0,15.2,0,0
8,9,21,0,0,14.9,2,0,14.9,0,0
8,9,22,0,0,14.5,2,0,14.5,0,0
8,9,23,0,0,14.1,2,0,14.1,0,0
8,10,0,0,0,13.7,2,0,13.7,0,0
8,10,1,0,0,14.2,2,0,14.2,0,0
8,10,2,0,0,14.7,2,0,14.7,0,0
8,10,3,0,0,15.2,2,0,15.2,0,0
8,10,4,0,51,15.4,2,49.462,14.79,178.149,154.39
8,10,5,50,106,15.6,2,91.968,16.351,320.844,294.188
8,10,6,36,167,15.8,2,169.098,18.828,590.942,558.284
8,10,7,186,249,16.8,2,340.323,24.726,1153.243,1105.913
8,10,8,351,268,17.8,3,517.655,29.408,1729.741,1664.319
8,10,9,653,195,18.8,4,760.385,34.86,2485.479,2391.659
8,10,10,490,272,19.6,4,757.757,36.069,2467.621,2374.534
8,10,11,497,273,20.3,4,791.012,37.447,2559.208,2462.333
8,10,12,390,302,21.1,4,712.749,36.657,2315.006,2228.056
8,10,13,350,288,21.5,3,621.783,36.372,2021.226,1945.48
