,date,fve,mve,wpg
5514,11/03/2020 10:30,655.5956,1920.14,560.96
5515,11/03/2020 10:45,745.628,1966.36,547.15
5516,11/03/2020 11:00,1014.0132,1815.6,551.25
5517,11/03/2020 11:15,1155.5208,1465.6,544.13
5518,11/03/2020 11:30,1276.0536,1135.54,536.9
5519,11/03/2020 11:45,1018.8928,1009.42,525.29
5520,11/03/2020 12:00,809.8604,986.14,510.65
5521,11/03/2020 12:15,866.0212,999.9,511.05
5522,11/03/2020 12:30,882.9864,1042.36,509.1
5523,11/03/2020 12:45,1056.5004,1141.38,492.55
5524,11/03/2020 13:00,874.7844,1167.26,479.12
5525,11/03/2020 13:15,756.4132,1088.36,467.72
5526,11/03/2020 13:30,808.7164,1051.88,441.5
5527,11/03/2020 13:45,902.808,1047.68,436.88
5528,11/03/2020 14:00,947.6176,1042.72,416.91
5529,11/03/2020 14:15,748.3348,1042.26,401.38
5530,11/03/2020 14:30,699.4084,1036.62,394.41
5531,11/03/2020 14:45,567.6396,1039.46,380.49
5532,11/03/2020 15:00,591.242,1046.24,375.14
5533,11/03/2020 15:15,540.2184,1047.86,358.08
5534,11/03/2020 15:30,425.3264,1050.32,370.77
5535,11/03/2020 15:45,318.3052,1049.96,378.69
5536,11/03/2020 16:00,230.058,1099.76,378.91
5537,11/03/2020 16:15,149.3268,1102.64,391.76
5538,11/03/2020 16:30,86.2412,1106.54,389.17
5539,11/03/2020 16:45,51.7772,1109.6,387.41
5540,11/03/2020 17:00,24.1988,1109.6,376.29
5541,11/03/2020 17:15,5.8048,1109.6,386.1
5542,11/03/2020 17:30,0,1109.42,383.74
5543,11/03/2020 17:45,0,1104.68,394.85
5544,11/03/2020 18:00,0,1103.66,382.5
5545,11/03/2020 18:15,0,1100.36,381.24
5546,11/03/2020 18:30,0,1100.42,387.9
5547,11/03/2020 18:45,0,1100.42,396.14
5548,11/03/2020 19:00,0,1103.36,388.81
5549,11/03/2020 19:15,0,1105.22,378.04
5550,11/03/2020 19:30,0,1106.72,386.29
5551,11/03/2020 19:45,0,1107.92,368.93
5552,11/03/2020 20:00,0,1109.84,371.42
5553,11/03/2020 20:15,0,1110.5,360.95
5554,11/03/2020 20:30,0,1112.72,351.92
5555,11/03/2020 20:45,0,1112.72,355.33
5556,11/03/2020 21:00,0,1112.84,352.12
5557,11/03/2020 21:15,0,1112.54,334.75
5558,11/03/2020 21:30,0,1112.66,341.4
5559,11/03/2020 21:45,0,1114.22,329.14
5560,11/03/2020 22:00,0,1115.48,333.97
5561,11/03/2020 22:15,0,1115.36,318.27
5562,11/03/2020 22:30,0,1115.3,295.49
5563,11/03/2020 22:45,0,1115.42,287.57
5564,11/03/2020 23:00,0,1113.38,282.73
5565,11/03/2020 23:15,0,1110.98,261.75
5566,11/03/2020 23:30,0,1111.28,258.63
5567,11/03/2020 23:45,0,1113.92,249.58
5568,12/03/2020 00:00,0,1111.64,242.51
5569,12/03/2020 00:15,0,1109.12,237.13
5570,12/03/2020 00:30,0,1105.04,227.64
5571,12/03/2020 00:45,0,1101.2,219.28
5572,12/03/2020 01:00,0,1099.58,210.5
5573,12/03/2020 01:15,0,1099.58,205.8
5574,12/03/2020 01:30,0,1103.66,199.36
5575,12/03/2020 01:45,0,1108.4,204.09
5576,12/03/2020 02:00,0,1110.5,188.39
5577,12/03/2020 02:15,0,1111.34,179.12
5578,12/03/2020 02:30,0,1106.54,166.34
5579,12/03/2020 02:45,0,1102.94,166.65
5580,12/03/2020 03:00,0,1098.86,168.34
5581,12/03/2020 03:15,0,1098.98,170.48
5582,12/03/2020 03:30,0,1098.92,169.45
5583,12/03/2020 03:45,0,1099.34,168.68
5584,12/03/2020 04:00,0,1102.22,167.22
5585,12/03/2020 04:15,0,1100.54,162.48
5586,12/03/2020 04:30,0,1097.48,166.29
5587,12/03/2020 04:45,0,1097.54,154.9
5588,12/03/2020 05:00,0,1097.42,146.27
5589,12/03/2020 05:15,0,1097.48,149.58
5590,12/03/2020 05:30,0,1097.48,155.38
5591,12/03/2020 05:45,0,1097.36,144.67
5592,12/03/2020 06:00,0,1097.42,133.16
5593,12/03/2020 06:15,0,1097.54,125.31
5594,12/03/2020 06:30,0,1097.42,126.23
5595,12/03/2020 06:45,4.5,1097.54,131.72
5596,12/03/2020 07:00,14.85,973.54,128.46
5597,12/03/2020 07:15,31,1023.78,124.9
5598,12/03/2020 07:30,85.0784,1186.54,113.15
5599,12/03/2020 07:45,179.1328,1225.66,107.73
5600,12/03/2020 08:00,291.984,1184.66,103.36
5601,12/03/2020 08:15,409.6852,1051.46,100.73
5602,12/03/2020 08:30,524.872,961.54,96.39
5603,12/03/2020 08:45,657.646,967.8,91.32
5604,12/03/2020 09:00,769.9196,966.22,88.62
5605,12/03/2020 09:15,845.7244,1024.92,88.81
5606,12/03/2020 09:30,960.468,1125.74,83.43
5607,12/03/2020 09:45,1082.036,1120.5,82.38
5608,12/03/2020 10:00,1350.9912,1119.5,82.41
5609,12/03/2020 10:15,1717.9216,1108.36,83.57
5610,12/03/2020 10:30,2143.6664,1036.6,78.61
5611,12/03/2020 10:45,2663.8496,1016.48,77.13
5612,12/03/2020 11:00,3147.7392,1010.96,77.94
5613,12/03/2020 11:15,3497.0352,1014.54,79.98
5614,12/03/2020 11:30,3651.0392,1019.6,83.31
5615,12/03/2020 11:45,3802.5612,1019.26,81.18
5616,12/03/2020 12:00,3943.1888,1019.42,89.21
5617,12/03/2020 12:15,4076.3128,1016.36,96.69
5618,12/03/2020 12:30,4186.8476,1011.64,107.45
5619,12/03/2020 12:45,4268.7084,1005.82,109.08
5620,12/03/2020 13:00,4286.178,1005.54,121.79
5621,12/03/2020 13:15,4219.7096,946.06,130.66
5622,12/03/2020 13:30,4130.6172,936.36,127.6
5623,12/03/2020 13:45,3976.912,938.6,137.72
5624,12/03/2020 14:00,3790.6756,944.9,136.54
5625,12/03/2020 14:15,3585.0904,949.92,132.42
5626,12/03/2020 14:30,3354.3048,953.14,128.08
5627,12/03/2020 14:45,3087.0356,956.38,140.63
5628,12/03/2020 15:00,2812.6564,958.56,148.95
5629,12/03/2020 15:15,2536.834,959.9,158.43
5630,12/03/2020 15:30,2151.4616,961.32,173.28
5631,12/03/2020 15:45,1690.9572,958.52,194.06
5632,12/03/2020 16:00,1052.9468,957.28,196.77
5633,12/03/2020 16:15,855.1292,956.82,202.14
5634,12/03/2020 16:30,591.9404,958.64,209.78
5635,12/03/2020 16:45,397.0648,959.4,233.17
5636,12/03/2020 17:00,167.3132,959.28,237.94
5637,12/03/2020 17:15,40.6688,961.12,252.17
5638,12/03/2020 17:30,3.0012,962.4,251.45
5639,12/03/2020 17:45,0,962.52,243.71
5640,12/03/2020 18:00,0,964.92,240.75
5641,12/03/2020 18:15,0,968.2,233.4
5642,12/03/2020 18:30,0,1019.54,229.5
5643,12/03/2020 18:45,0,1123.82,244.64
5644,12/03/2020 19:00,0,1209.7,233.17
5645,12/03/2020 19:15,0,1204.52,230.4
5646,12/03/2020 19:30,0,1201.64,224.56
5647,12/03/2020 19:45,0,1197.76,224.98
5648,12/03/2020 20:00,0,1111.76,220.15
5649,12/03/2020 20:15,0,1111.64,217.61
5650,12/03/2020 20:30,0,1111.76,225.9
5651,12/03/2020 20:45,0,1111.52,235.31
5652,12/03/2020 21:00,0,1111.64,246.89
5653,12/03/2020 21:15,0,1112.06,251.43
5654,12/03/2020 21:30,0,1114.7,252.68
5655,12/03/2020 21:45,0,1114.58,253.67
5656,12/03/2020 22:00,0,1114.16,253.8
5657,12/03/2020 22:15,0,1110.08,257.96
5658,12/03/2020 22:30,0,1112.84,286.27
5659,12/03/2020 22:45,0,1113.62,306.68
5660,12/03/2020 23:00,0,1085.56,302.9
5661,12/03/2020 23:15,0,1127.32,268.41
5662,12/03/2020 23:30,0,1155.8,245.58
5663,12/03/2020 23:45,0,1152.24,243.7
5664,13/03/2020 00:00,0,1151.18,249.37
5665,13/03/2020 00:15,0,1147,249.79
5666,13/03/2020 00:30,0,1091.02,266.63
5667,13/03/2020 00:45,0,1049.68,269.3
5668,13/03/2020 01:00,0,1043.98,272.81
5669,13/03/2020 01:15,0,1006.46,258.4
5670,13/03/2020 01:30,0,1106.48,264.96
5671,13/03/2020 01:45,0,1112.96,272.31
5672,13/03/2020 02:00,0,1116.98,263.63
5673,13/03/2020 02:15,0,1114.76,258.53
5674,13/03/2020 02:30,0,1109.3,260.21
5675,13/03/2020 02:45,0,1103.48,270.81
5676,13/03/2020 03:00,0,1099.52,277.93
5677,13/03/2020 03:15,0,1095.44,275.03
5678,13/03/2020 03:30,0,1095.2,272.19
5679,13/03/2020 03:45,0,1095.14,255.47
5680,13/03/2020 04:00,0,1093.04,242.82
5681,13/03/2020 04:15,0,1090.46,229.12
5682,13/03/2020 04:30,0,1090.46,225.59
5683,13/03/2020 04:45,0,1089.74,215.27
5684,13/03/2020 05:00,0,1085.3,211.36
5685,13/03/2020 05:15,0,1085.36,223.76
5686,13/03/2020 05:30,0,1085.18,221.7
5687,13/03/2020 05:45,0,1085.3,217.61
5688,13/03/2020 06:00,0,1080.68,223.79
5689,13/03/2020 06:15,0,1080.92,220.99
5690,13/03/2020 06:30,0,1082.9,219.51
5691,13/03/2020 06:45,1.4504,1084.22,224.07
5692,13/03/2020 07:00,29.6116,1083.08,223.61
5693,13/03/2020 07:15,105.462,1079.42,218.17
5694,13/03/2020 07:30,222.24,1079.48,219.91
5695,13/03/2020 07:45,380.1508,1079.3,211.13
5696,13/03/2020 08:00,545.4352,1079.36,208.08
5697,13/03/2020 08:15,717.344,1168.3,206.08
5698,13/03/2020 08:30,900.1084,1397.12,197.71
5699,13/03/2020 08:45,1095.1004,1488.8,192.26
5700,13/03/2020 09:00,1301.6616,1480.6,185.57
5701,13/03/2020 09:15,1550.2076,1475.82,183.9
5702,13/03/2020 09:30,1719.8332,1416.38,198.23
5703,13/03/2020 09:45,1785.6588,1372.88,204.08
5704,13/03/2020 10:00,2116.2236,1379.22,211.79
5705,13/03/2020 10:15,2213.86,1376.94,202.29
5706,13/03/2020 10:30,2300.3784,1438.24,198.18
5707,13/03/2020 10:45,2338.7484,1559.64,194.08
5708,13/03/2020 11:00,2331.2872,1609.08,183.29
5709,13/03/2020 11:15,2142.094,1493.88,186.74
5710,13/03/2020 11:30,2066.0392,1280.52,193.22
5711,13/03/2020 11:45,2004.5252,1130.7,184.48
5712,13/03/2020 12:00,2130.8312,1084.52,185.72
5713,13/03/2020 12:15,2146.1768,1085.16,192.42
5714,13/03/2020 12:30,2010.5564,1081.84,181.39
5715,13/03/2020 12:45,2060.9448,1081.5,175.4
5716,13/03/2020 13:00,1908.7908,1079.98,179.83
5717,13/03/2020 13:15,1458.7304,1082.64,173.44
5718,13/03/2020 13:30,2265.302,1085.3,159.89
5719,13/03/2020 13:45,2297.4832,1080.7,150.95
5720,13/03/2020 14:00,2705.2696,1078.76,137.77
5721,13/03/2020 14:15,2192.3944,1084.88,135.42
5722,13/03/2020 14:30,1897.998,1088.36,133.13
5723,13/03/2020 14:45,2669.504,1090.72,129.02
5724,13/03/2020 15:00,2413.5096,1097.82,127.5
5725,13/03/2020 15:15,1601.232,1100.54,129.04
5726,13/03/2020 15:30,1046.0552,1100.62,137.36
5727,13/03/2020 15:45,1082.0884,1103.56,136.76
5728,13/03/2020 16:00,917.9932,1069.46,135.99
5729,13/03/2020 16:15,554.5148,979.04,132.45
5730,13/03/2020 16:30,358.3904,980.86,131.63
5731,13/03/2020 16:45,174.2392,982.3,131.8
5732,13/03/2020 17:00,74.11,988.94,140.64
5733,13/03/2020 17:15,8.9932,1055.06,142.52
5734,13/03/2020 17:30,0,1109.6,146.1
5735,13/03/2020 17:45,0,1128.84,155.2
5736,13/03/2020 18:00,0,1117.38,166.05
5737,13/03/2020 18:15,0,1036.94,155.95
5738,13/03/2020 18:30,0,972.32,160.81
5739,13/03/2020 18:45,0,977.32,162.71
5740,13/03/2020 19:00,0,978.38,161.19
5741,13/03/2020 19:15,0,981.26,165.76
5742,13/03/2020 19:30,0,982.02,168.62
5743,13/03/2020 19:45,0,980.84,169.64
5744,13/03/2020 20:00,0,977.64,170.98
5745,13/03/2020 20:15,0,979.34,171.01
5746,13/03/2020 20:30,0,980.28,167.67
5747,13/03/2020 20:45,0,1063.34,167.87
5748,13/03/2020 21:00,0,1168.28,179.76
5749,13/03/2020 21:15,0,1215.82,171.39
5750,13/03/2020 21:30,0,1217.42,176.14
5751,13/03/2020 21:45,0,1217.32,181.66
5752,13/03/2020 22:00,0,1217.12,183.34
5753,13/03/2020 22:15,0,1214,186.84
5754,13/03/2020 22:30,0,1212.24,180.91
5755,13/03/2020 22:45,0,1211.76,183.05
5756,13/03/2020 23:00,0,1196,184.04
5757,13/03/2020 23:15,0,1197.12,189.81
5758,13/03/2020 23:30,0,1198,187.13
5759,13/03/2020 23:45,0,1197.08,176.33
5760,14/03/2020 00:00,0,1192.62,175.06
5761,14/03/2020 00:15,0,1182.68,177.57
5762,14/03/2020 00:30,0,1181,173.09
5763,14/03/2020 00:45,0,1183.92,168.1
5764,14/03/2020 01:00,0,1183.86,164.78
5765,14/03/2020 01:15,0,1190.24,162.89
5766,14/03/2020 01:30,0,1297.36,160.69
5767,14/03/2020 01:45,0,1357.42,160.9
5768,14/03/2020 02:00,0,1350.36,153.56
5769,14/03/2020 02:15,0,1342.3,149.6
5770,14/03/2020 02:30,0,1266.24,149.77
5771,14/03/2020 02:45,0,1236.54,148.54
5772,14/03/2020 03:00,0,1241.54,147.96
5773,14/03/2020 03:15,0,1242.24,151
5774,14/03/2020 03:30,0,1242.12,152.29
5775,14/03/2020 03:45,0,1240.06,155.08
5776,14/03/2020 04:00,0,1241.18,155.69
5777,14/03/2020 04:15,0,1204.48,149.14
5778,14/03/2020 04:30,0,1150.94,142.55
5779,14/03/2020 04:45,0,1118.82,140.04
5780,14/03/2020 05:00,0,1035.94,136.04
5781,14/03/2020 05:15,0,1040.88,134.31
5782,14/03/2020 05:30,0,1048,137.31
5783,14/03/2020 05:45,0,1053.06,141
5784,14/03/2020 06:00,0,1120.88,146.3
5785,14/03/2020 06:15,0,1169.12,150.8
5786,14/03/2020 06:30,0,1226,145.46
5787,14/03/2020 06:45,0,1333.24,141.42
5788,14/03/2020 07:00,2.5848,1376.3,140.73
5789,14/03/2020 07:15,13.4812,1369.82,131.78
5790,14/03/2020 07:30,42.08,1361.06,132.05
5791,14/03/2020 07:45,84.2088,1296.94,134.24
5792,14/03/2020 08:00,150.3284,1254.48,133.74
5793,14/03/2020 08:15,241.4108,1260.12,132.52
5794,14/03/2020 08:30,318.474,1349.82,134.99
5795,14/03/2020 08:45,350.2576,1540.76,126.45
5796,14/03/2020 09:00,345.4432,1619.24,120.66
5797,14/03/2020 09:15,353.618,1611.68,121.68
5798,14/03/2020 09:30,407.0636,1488.62,128.19
5799,14/03/2020 09:45,445.68,1426.92,133.06
5800,14/03/2020 10:00,486.7988,1431.82,126.43
5801,14/03/2020 10:15,502.7232,1433.72,126.7
5802,14/03/2020 10:30,490.9008,1358.3,123.11
5803,14/03/2020 10:45,493.1052,1153.3,122.41
5804,14/03/2020 11:00,481.9008,1089.7,123.2
5805,14/03/2020 11:15,548.5132,1198.7,118.71
5806,14/03/2020 11:30,553.6024,1704.18,117.25
5807,14/03/2020 11:45,531.4928,2020.14,118.1
5808,14/03/2020 12:00,526.5692,1974.88,110.6
5809,14/03/2020 12:15,543.646,1683.1,105.64
5810,14/03/2020 12:30,523.8576,1412.74,105.52
5811,14/03/2020 12:45,539.1776,1240.32,104.86
5812,14/03/2020 13:00,538.428,1237.98,97.84
5813,14/03/2020 13:15,522.0872,1257.44,88.62
5814,14/03/2020 13:30,435.134,1386.08,81.42
5815,14/03/2020 13:45,434.4836,1528.62,73.89
5816,14/03/2020 14:00,458.4448,1524.14,65.92
5817,14/03/2020 14:15,399.5888,1332.52,61.59
5818,14/03/2020 14:30,348.3044,1130.3,58.66
5819,14/03/2020 14:45,291.9032,1062.7,59.12
5820,14/03/2020 15:00,228.4884,1068.28,56.75
5821,14/03/2020 15:15,133.8772,1189.88,53.31
5822,14/03/2020 15:30,93.5292,1381.56,49.65
5823,14/03/2020 15:45,65.9464,1401.04,49.04
5824,14/03/2020 16:00,46.7332,1388.52,49.35
5825,14/03/2020 16:15,33.63,1307.02,54.51
5826,14/03/2020 16:30,18.306,1168.54,56.93
5827,14/03/2020 16:45,3.7468,1121.06,60.01
5828,14/03/2020 17:00,0.3728,1032.2,64.65
5829,14/03/2020 17:15,0,1036.62,71.65
5830,14/03/2020 17:30,0,1034.26,75.37
5831,14/03/2020 17:45,0,1027.2,84.12
5832,14/03/2020 18:00,0,1024.54,89.66
5833,14/03/2020 18:15,0,1024.76,94.46
5834,14/03/2020 18:30,0,1024.12,96.95
5835,14/03/2020 18:45,0,1024.88,106.16
5836,14/03/2020 19:00,0,1020,115.77
5837,14/03/2020 19:15,0,1021.48,121.02
5838,14/03/2020 19:30,0,981.58,127.48
5839,14/03/2020 19:45,0,963.52,136.03
5840,14/03/2020 20:00,0,969.62,136.81
5841,14/03/2020 20:15,0,976.64,137.29
5842,14/03/2020 20:30,0,979.78,140.4
5843,14/03/2020 20:45,0,984.32,140.9
5844,14/03/2020 21:00,0,981.38,141.28
5845,14/03/2020 21:15,0,1057.84,135.87
5846,14/03/2020 21:30,0,1182.36,134.6
5847,14/03/2020 21:45,0,1353.32,133.69
5848,14/03/2020 22:00,0,1377.48,133.16
5849,14/03/2020 22:15,0,1328.04,135.46
5850,14/03/2020 22:30,0,1198.56,134.92
5851,14/03/2020 22:45,0,1093.98,132.51
5852,14/03/2020 23:00,0,1013.3,127.27
5853,14/03/2020 23:15,0,1012.28,124.71
5854,14/03/2020 23:30,0,1015.86,123.77
5855,14/03/2020 23:45,0,1022.56,121.57
5856,15/03/2020 00:00,0,1025.2,126.12
5857,15/03/2020 00:15,0,1025.96,132.56
5858,15/03/2020 00:30,0,1024.94,134.74
5859,15/03/2020 00:45,0,1025.96,136.73
5860,15/03/2020 01:00,0,1026.78,140.46
5861,15/03/2020 01:15,0,1025.3,143.34
5862,15/03/2020 01:30,0,1023.72,137.44
5863,15/03/2020 01:45,0,1024.54,143.5
5864,15/03/2020 02:00,0,1023.24,147.42
5865,15/03/2020 02:15,0,1021.3,149.67
5866,15/03/2020 02:30,0,1019.54,155.01
5867,15/03/2020 02:45,0,1021.06,152.3
5868,15/03/2020 03:00,0,1018.3,150.78
5869,15/03/2020 03:15,0,1019.3,153.95
5870,15/03/2020 03:30,0,1014.52,143.14
5871,15/03/2020 03:45,0,1006.92,139.45
5872,15/03/2020 04:00,0,1006.16,136.06
5873,15/03/2020 04:15,0,1005.56,128.42
5874,15/03/2020 04:30,0,1003.96,133.28
5875,15/03/2020 04:45,0,1006.6,138.25
5876,15/03/2020 05:00,0,1006.22,135.62
5877,15/03/2020 05:15,0,1008.54,148.62
5878,15/03/2020 05:30,0,1009.02,152.64
5879,15/03/2020 05:45,0,1007.42,162.39
5880,15/03/2020 06:00,0,1007.36,164.19
5881,15/03/2020 06:15,0,1007.42,164.79
5882,15/03/2020 06:30,0,1006.36,178.79
5883,15/03/2020 06:45,0,1014.3,185.19
5884,15/03/2020 07:00,4.5352,1022.24,170.08
5885,15/03/2020 07:15,18.3352,1024.42,168.19
5886,15/03/2020 07:30,52.5412,1027.84,159.75
5887,15/03/2020 07:45,81.2808,1031.12,164.97
5888,15/03/2020 08:00,69.2292,1104.34,157.12
5889,15/03/2020 08:15,79.9164,1214.28,158.37
5890,15/03/2020 08:30,144.0892,1262.06,155.44
5891,15/03/2020 08:45,226.4876,1316.56,151.62
5892,15/03/2020 09:00,412.5524,1370.56,153.57
5893,15/03/2020 09:15,374.3392,1516.82,160.15
5894,15/03/2020 09:30,457.7532,1509.5,160.06
5895,15/03/2020 09:45,744.7364,1555.74,164.22
5896,15/03/2020 10:00,793.1848,1586.1,151.72
5897,15/03/2020 10:15,840.5032,1580.56,152
5898,15/03/2020 10:30,799.8816,1559.86,140.2
5899,15/03/2020 10:45,966.4712,1417.8,146.28
5900,15/03/2020 11:00,1145.2956,1380.14,152.65
5901,15/03/2020 11:15,791.8428,1336.24,150.68
5902,15/03/2020 11:30,537.3412,1301.54,150.03
5903,15/03/2020 11:45,514.876,1304.94,159.85
5904,15/03/2020 12:00,666.81,1306.6,150.22
5905,15/03/2020 12:15,844.994,1266.3,151.58
5906,15/03/2020 12:30,659.9932,1192.04,151.96
5907,15/03/2020 12:45,584.2612,1129.98,158.77
5908,15/03/2020 13:00,658.1924,1132.86,173.78
5909,15/03/2020 13:15,656.98,1178.32,189.28
5910,15/03/2020 13:30,655.6348,1216.86,175.16
5911,15/03/2020 13:45,897.1888,1211.92,169.75
5912,15/03/2020 14:00,801.0564,1210.7,166.5
5913,15/03/2020 14:15,740.1108,1215.84,153.08
5914,15/03/2020 14:30,776.7828,1212.9,150.82
5915,15/03/2020 14:45,719.3636,1166.44,154.77
5916,15/03/2020 15:00,745.692,1115.18,158.09
5917,15/03/2020 15:15,649.2384,1118.86,166.35
5918,15/03/2020 15:30,739.09,1161.16,175.04
5919,15/03/2020 15:45,668.9372,1193.3,197.69
5920,15/03/2020 16:00,450.9628,1191.14,217.95
5921,15/03/2020 16:15,378.826,1191.32,245.18
5922,15/03/2020 16:30,230.056,1190.02,273.8
5923,15/03/2020 16:45,102.8436,1192.6,296.91
5924,15/03/2020 17:00,37.826,1190.9,323.39
5925,15/03/2020 17:15,13.4468,1188.48,335.51
5926,15/03/2020 17:30,1.93,1192.34,344.11
5927,15/03/2020 17:45,0,1291.46,369.8
5928,15/03/2020 18:00,0,1499.92,373.21
5929,15/03/2020 18:15,0,1522.12,379.19
5930,15/03/2020 18:30,0,1516.7,380.7
5931,15/03/2020 18:45,0,1510.66,385.47
5932,15/03/2020 19:00,0,1498.48,405.94
5933,15/03/2020 19:15,0,1379.84,407.22
5934,15/03/2020 19:30,0,1298.96,402.57
5935,15/03/2020 19:45,0,1251.18,397.29
5936,15/03/2020 20:00,0,1173.12,390.26
5937,15/03/2020 20:15,0,1226.04,386.53
5938,15/03/2020 20:30,0,1336.86,374.52
5939,15/03/2020 20:45,0,1470.3,372.84
5940,15/03/2020 21:00,0,1517.34,387.66
5941,15/03/2020 21:15,0,1500.56,363.2
5942,15/03/2020 21:30,0,1431.68,341.17
5943,15/03/2020 21:45,0,1372.22,330.69
5944,15/03/2020 22:00,0,1314.56,323.71
5945,15/03/2020 22:15,0,1318.62,320.54
5946,15/03/2020 22:30,0,1325.34,318.51
5947,15/03/2020 22:45,0,1381.68,316.4
5948,15/03/2020 23:00,0,1522.52,306.64
5949,15/03/2020 23:15,0,1483.46,287.25
5950,15/03/2020 23:30,0,1442.86,272.19
5951,15/03/2020 23:45,0,1428.08,270.37
5952,16/03/2020 00:00,0,1436.04,257.63
5953,16/03/2020 00:15,0,1389.32,243.55
5954,16/03/2020 00:30,0,1388.6,232.1
5955,16/03/2020 00:45,0,1400.5,217.6
5956,16/03/2020 01:00,0,1355.16,211.54
5957,16/03/2020 01:15,0,1396.64,209.7
5958,16/03/2020 01:30,0,1409.48,205.43
5959,16/03/2020 01:45,0,1431.6,209.55
5960,16/03/2020 02:00,0,1437.74,209.42
5961,16/03/2020 02:15,0,1485.16,201.97
5962,16/03/2020 02:30,0,1474.54,197.5
5963,16/03/2020 02:45,0,1423.2,199.05
5964,16/03/2020 03:00,0,1371.68,201.69
5965,16/03/2020 03:15,0,1377.66,201.6
5966,16/03/2020 03:30,0,1395.24,199.77
5967,16/03/2020 03:45,0,1342.58,205.1
5968,16/03/2020 04:00,0,1363.28,211.1
5969,16/03/2020 04:15,0,1367.58,232.98
5970,16/03/2020 04:30,0,1323.74,239.61
5971,16/03/2020 04:45,0,1336.84,236.19
5972,16/03/2020 05:00,0,1376.44,243.86
5973,16/03/2020 05:15,0,1398.48,259.58
5974,16/03/2020 05:30,0,1402.98,262.01
5975,16/03/2020 05:45,0,1283.04,253.7
5976,16/03/2020 06:00,0,1196.28,260.42
5977,16/03/2020 06:15,0,1102.8,249.09
5978,16/03/2020 06:30,0.25,1033.98,251.79
5979,16/03/2020 06:45,9.0072,1038.06,250.23
5980,16/03/2020 07:00,39.904,1067.68,249.06
5981,16/03/2020 07:15,100.0016,1142.9,232.12
5982,16/03/2020 07:30,173.0116,1160.2,222.81
5983,16/03/2020 07:45,270.7364,1186.52,222.15
5984,16/03/2020 08:00,407.65,1147.78,204.44
5985,16/03/2020 08:15,540.0796,1050.9,186.63
5986,16/03/2020 08:30,648.7768,1009.64,176.94
5987,16/03/2020 08:45,824.3056,1031.88,163.6
5988,16/03/2020 09:00,1039.1588,1044.68,154.89
5989,16/03/2020 09:15,1367.2816,1061.58,151.19
5990,16/03/2020 09:30,1584.7392,1063.3,151.66
5991,16/03/2020 09:45,1929.4856,1059.76,152.59
5992,16/03/2020 10:00,2372.4328,1055.38,157.06
5993,16/03/2020 10:15,2688.2816,1045.96,161.39
5994,16/03/2020 10:30,2988.7528,1044.4,170.19
5995,16/03/2020 10:45,2899.3012,1046.64,167.44
5996,16/03/2020 11:00,3434.5716,1105.8,173.63
5997,16/03/2020 11:15,3549.7192,1209.4,174.36
5998,16/03/2020 11:30,3906.7952,1207.52,177.01
5999,16/03/2020 11:45,4176.3264,1200.8,167.37
6000,16/03/2020 12:00,4234.2852,1196.7,185.87
6001,16/03/2020 12:15,4160.4452,1128.04,191.63
6002,16/03/2020 12:30,4108.8964,1081.8,205.28
6003,16/03/2020 12:45,4030.0332,1024.04,210.49
6004,16/03/2020 13:00,3865.3484,1024.66,205.63
6005,16/03/2020 13:15,4025.6764,1027.12,203.96
6006,16/03/2020 13:30,3802.3724,1028.86,209.37
6007,16/03/2020 13:45,3428.0776,1077.18,215.16
6008,16/03/2020 14:00,3128.6036,1095.06,221.01
6009,16/03/2020 14:15,2637.5288,1091.76,220.91
6010,16/03/2020 14:30,2487.384,1087.82,209.43
6011,16/03/2020 14:45,2309.0052,1087.5,210.41
6012,16/03/2020 15:00,2070.6808,1085.62,208.16
6013,16/03/2020 15:15,1415.2152,1086.54,218.78
6014,16/03/2020 15:30,1164.1532,1088.62,231.19
6015,16/03/2020 15:45,939.9568,1087.76,253.98
6016,16/03/2020 16:00,786.1672,1089.52,279.16
6017,16/03/2020 16:15,746.0448,1068.92,297.55
6018,16/03/2020 16:30,574.4516,1010.34,313.06
6019,16/03/2020 16:45,301.3892,1017.34,337.41
6020,16/03/2020 17:00,165.5008,1023.04,352.51
6021,16/03/2020 17:15,83.5228,1027.54,379.58
6022,16/03/2020 17:30,19.5944,1098.86,394.8
6023,16/03/2020 17:45,0.0008,1220.12,406.85
6024,16/03/2020 18:00,0,1281.36,418.59
6025,16/03/2020 18:15,0,1407.42,434.86
6026,16/03/2020 18:30,0,1400.68,439.25
6027,16/03/2020 18:45,0,1360.7,448.56
6028,16/03/2020 19:00,0,1290.6,467.54
6029,16/03/2020 19:15,0,1336.4,501.4
6030,16/03/2020 19:30,0,1452.7,517.79
6031,16/03/2020 19:45,0,1480.04,537.54
6032,16/03/2020 20:00,0,1475.28,537.88
6033,16/03/2020 20:15,0,1472.64,543.29
6034,16/03/2020 20:30,0,1471.1,561.58
6035,16/03/2020 20:45,0,1426.84,563.49
6036,16/03/2020 21:00,0,1360.38,570.63
6037,16/03/2020 21:15,0,1365.96,569.8
6038,16/03/2020 21:30,0,1411.62,560.43
6039,16/03/2020 21:45,0,1464.7,568.2
6040,16/03/2020 22:00,0,1469.56,573.04
6041,16/03/2020 22:15,0,1464.9,574.19
6042,16/03/2020 22:30,0,1448.44,564.92
6043,16/03/2020 22:45,0,1322.2,576.33
6044,16/03/2020 23:00,0,1183.32,576.7
